"R Caud","L Caud","R Put","L Put","R NAcc","L NAcc","R Amyg","L Amyg","R Ins","L Ins","ACC","PCC","R OFC","L OFC","vmPFC","Outcome","Antic"
0.36489,0.23444,0.17781,0.34996,-0.46109,0.046549,0.0019599,-0.32044,0.19179,-0.099777,0.23647,-0.20528,-0.17872,-0.48245,0.079397,0,0
0.064465,0.18096,-0.1005,-0.023044,0.19486,0.13815,0.29389,0.10222,0.046625,0.18585,0.30592,-0.0066918,0.16777,0.02382,0.81854,0,0
0.54613,0.20264,0.33154,0.55343,0.040869,0.098065,0.23046,0.052066,0.50194,0.33131,0.51711,-0.057087,0.27819,0.27021,0.019704,0,0
-0.066007,-0.087082,-0.062793,0.39698,0.2098,0.16015,0.56083,0.61179,-0.026277,0.53944,0.28352,0.12433,0.36565,0.42892,0.7231,0,0
-0.22049,-0.2859,-0.042906,0.12822,0.35496,0.23379,0.57859,0.45874,-0.19864,0.34829,0.07849,0.29604,0.76977,0.73868,1.2951,0,0
0.24773,0.16402,0.055615,0.16343,-0.14948,0.16199,-0.15871,-0.81127,-0.21036,-0.013129,0.026798,-0.58309,-0.12583,0.068935,0.072316,0,0
0.044842,-0.033265,-0.14883,0.07548,-0.22423,0.050572,-0.458,-0.057602,-0.50848,0.04459,-0.26222,0.066967,-0.51585,-0.35588,0.60144,0,0
0.10849,0.10315,-0.00011961,0.22781,-0.033085,-0.17899,-0.13878,-0.18913,-0.089076,-0.14255,0.00010078,0.10185,0.0056762,-0.17508,-0.0073891,0,0
-0.09485,-0.33641,0.065085,0.20057,-0.07259,0.30879,0.29832,0.52099,-0.016089,0.039058,-0.26305,-0.0055297,0.37479,0.048339,0.95422,0,0
0.016008,-0.16489,0.050463,0.25272,0.1593,-0.39873,0.34198,0.27068,-0.18635,-0.03329,0.09965,-0.097669,-0.16073,-0.32103,-0.057344,0,0
-0.0083103,-0.063828,0.12286,0.1419,-0.068051,-0.046602,0.22431,0.2882,0.14675,0.41804,-0.26858,0.178,0.17958,0.2736,-0.14631,0,0
0.30319,0.10072,0.22308,0.10453,0.09903,0.20035,0.16845,-0.073038,0.052898,-0.091161,0.088954,-0.053578,0.21754,-0.065669,1.4465,0,0
0.28317,0.16026,0.30938,0.16709,0.40747,0.42032,-0.31715,-0.20716,0.2553,0.22796,0.31268,-0.15011,0.12074,-0.016531,0.40455,0,0
0.2819,0.10267,0.15763,0.029572,0.23834,0.51112,0.30761,0.49363,0.12741,0.074425,0.083875,0.31041,0.3636,0.6756,1.4735,0,0
0.097369,0.109,-0.80246,-0.54513,-0.65924,-0.25839,-0.96446,-0.54144,-0.37339,-0.55954,-0.20312,-0.30633,-0.59268,-0.36502,-1.2486,0,0
-0.14762,0.0092588,-0.15211,-0.091717,-0.54738,-0.48194,-0.25291,0.11626,-0.025645,0.0040744,-0.14647,-0.32833,-0.26073,-0.089816,-0.7598,0,1
-0.32283,-0.17559,-0.29472,-0.31339,-0.25171,-0.086438,-0.31362,-0.064322,-0.33309,-0.28972,-0.26127,-0.78442,-0.26896,-0.18275,0.1188,0,1
-0.11534,-0.32335,-0.32447,-0.22486,-0.3203,-0.47642,-0.19346,0.086702,-0.18616,-0.027201,-0.27009,-0.15813,-0.11366,0.10111,-0.38275,1,0
-0.25393,-0.2131,-0.024174,-0.12463,-0.026617,-0.088104,-0.00097679,-0.074488,0.15568,-0.10849,-0.15164,0.077033,0.12143,-0.076967,-0.29377,0,0
0.20876,0.15104,-0.24855,-0.31662,0.13222,0.2242,-0.033504,0.11381,-0.15094,-0.20236,0.18165,0.12962,-0.055371,-0.20113,0.30312,0,0
0.11628,0.055066,-0.090956,-0.036205,-0.18509,-0.0041578,-0.044745,0.27809,-0.20724,-0.023157,0.31414,-0.0026717,-0.087945,0.098129,-0.13098,0,0
-0.094261,0.26588,-0.45715,-0.69331,0.0054359,0.08696,-0.58819,-0.74785,-0.2227,-0.76523,0.014318,0.43574,-0.060583,-0.23212,0.10913,0,0
0.47545,0.60933,0.54865,0.56393,0.99472,0.691,0.15325,0.13543,0.6335,0.70071,0.18667,0.29112,0.23779,-0.071694,0.35282,0,0
0.69828,0.93733,0.45551,0.1664,0.89882,0.7615,0.27628,-0.094859,0.39689,0.13659,0.48342,0.069565,0.35326,0.30191,1.2292,0,1
-0.023905,-0.06087,0.22333,0.074205,-0.34876,-0.18043,0.084657,-0.0090851,0.18212,0.12076,-0.20876,0.10754,-0.15335,-0.16551,0.17975,0,1
-0.5571,-0.31958,-0.425,-0.61115,0.1817,-0.061726,-0.61894,-0.3314,-0.19651,-0.14987,0.13817,0.21574,0.086942,0.19151,0.59865,1,0
-0.47554,-0.48501,-0.81605,-0.54877,0.081314,0.18036,-0.67001,-0.071381,-0.34249,-0.2942,-0.18552,0.53624,-0.15141,0.15231,0.26772,0,0
0.057767,-0.0017727,0.13154,0.27742,-0.15752,-0.010063,0.1528,0.16606,0.15981,-0.00095482,-0.021757,-0.11181,0.10653,-0.16717,-0.6323,0,0
0.27597,0.24041,0.20832,0.62097,0.10668,0.058254,0.49177,0.71305,0.16751,0.40844,0.074493,0.0017042,0.22792,0.49699,0.54324,0,0
0.079459,0.312,0.21396,0.70781,0.42436,0.15,-0.014426,0.12242,-0.093465,0.16403,0.18522,-0.22405,-0.029952,0.18557,0.27189,0,0
0.094785,0.081015,0.16063,0.29541,0.019906,0.12437,-0.26163,-0.16348,0.17204,0.14306,-0.19882,0.33831,0.33451,0.75128,0.35241,0,0
0.29966,0.19605,0.25078,0.76434,-0.24248,-0.2753,-0.22485,-1.1003,0.046511,0.10886,0.0096527,-0.48544,-0.36649,-0.6294,-2.0039,0,0
-0.27597,-0.44172,0.37297,0.26622,-0.56668,-0.37885,0.81185,0.61173,0.54189,0.40874,-0.087699,0.13229,0.049109,-0.37031,-1.0778,0,0
-0.30433,-0.13226,-0.12434,0.237,-0.089435,-0.17389,0.62849,0.095269,-0.12132,0.11775,-0.13404,-0.019746,0.20229,0.21495,-0.53443,0,0
-0.47302,-0.38472,-0.24257,-0.10902,-0.15627,-0.48932,0.055116,-0.28764,-0.30241,0.075984,0.046971,-0.42615,-1.2872,-0.71613,-2.1226,0,0
0.40218,0.23016,0.32527,0.21594,0.92922,0.76837,0.60865,1.3964,0.3478,0.069875,0.30558,0.61776,1.0675,0.32017,0.63916,0,0
2.3487e-15,1.1766e-14,-1.0353e-14,-2.1547e-14,9.3054e-15,3.1603e-14,1.5014e-15,7.4622e-15,-1.8343e-14,-2.8214e-14,6.7264e-15,6.8825e-15,7.1352e-15,2.7151e-14,5.6843e-14,0,1
5.4108e-15,-4.2811e-15,2.3784e-15,1.6786e-14,4.6973e-15,-3.3297e-15,1.7124e-14,2.6608e-14,1.0138e-14,1.3601e-14,-1.0688e-14,2.4973e-15,2.0989e-14,1.3103e-14,1.6203e-14,0,1
0.57952,0.76325,-0.19523,-0.012997,0.17833,0.49181,-0.38233,-0.22011,-0.48802,-0.2238,0.15079,-0.58433,0.27775,0.10438,0.24176,0,1
-0.14351,-0.1539,0.15723,-0.10001,0.22703,-0.046941,-0.013316,-0.082623,-0.2066,-0.53245,-0.5163,-0.24196,-0.078187,-0.1695,1.0462,1,0
-0.046776,-0.029271,-0.072047,0.1826,-0.35829,-0.51482,-0.69179,-0.5607,-0.23189,0.035009,0.11058,-0.45717,-0.26342,0.17426,0.34512,0,0
-0.27826,-0.39604,0.033626,-0.41839,-0.49687,-0.57872,-0.38183,-0.12393,0.038172,-0.17416,-0.19301,0.36739,-0.13648,-0.16845,0.017247,0,0
0.58418,0.2391,0.61119,0.32032,0.46431,0.20231,-0.0019605,0.4361,0.3041,0.31297,0.036779,-0.21576,0.5028,0.57026,1.2205,0,0
-0.21896,0.0076557,0.068889,-0.298,-0.51598,-0.25325,0.42689,0.48507,-0.013304,-0.2031,-0.47714,-0.21087,0.084737,0.046389,-0.83072,0,0
-1.1391,-1.4529,-0.80027,-1.0936,-1.5327,-1.687,0.065128,-0.47454,-0.13358,-0.6499,-0.99523,0.37439,-0.27011,-0.031306,-1.8775,0,0
7.2838e-16,6.8527e-15,-3.0919e-15,-2.3665e-14,2.2892e-15,9.4838e-15,2.6578e-14,5.4049e-14,-9.7514e-15,-2.1227e-14,-2.7389e-15,1.692e-14,2.0447e-14,2.9715e-14,2.8243e-14,0,0
0.10039,0.14926,0.58366,0.35853,-0.49164,-0.15036,0.82441,0.97271,0.3341,0.28432,0.063863,-0.044888,0.12455,-0.18803,-0.88814,0,0
-0.23243,-0.33256,-0.31992,-0.66959,-0.015872,0.24783,0.21351,0.66477,0.091952,-0.12289,-0.18379,0.0058787,0.043793,-0.0092118,1.0713,0,1
0.13255,0.26648,-0.5,-0.39647,0.40657,0.48819,0.53441,0.14688,-0.74403,-0.38701,0.52262,0.032312,-0.43938,0.21538,0.28971,1,0
0.05303,-0.20316,-0.76386,-0.75887,0.23126,0.12308,-0.67784,-0.60882,-0.46598,-0.73038,0.1642,0.50207,-0.3306,-0.7899,0.56896,0,0
0.15992,0.38096,-0.12495,-0.40898,0.45091,0.35262,-0.69252,-1.3402,-0.31597,-0.35931,0.42158,-0.29351,-0.39136,-1.031,-0.31145,0,0
-0.51329,-0.46197,-0.24029,-0.12033,-0.61434,-0.19281,-0.10513,-0.204,-0.28155,0.018699,-0.1793,0.012495,-0.33741,-0.52605,-1.2018,0,0
-0.085612,-0.098027,-0.12188,-0.41937,0.14937,0.29362,0.095667,-0.57119,-0.0032414,-0.10706,0.04547,-0.11963,-0.1577,-0.26724,-0.29505,0,0
0.22555,0.24609,0.64328,0.45649,0.43385,0.031416,0.35439,0.17284,0.47146,0.67676,0.19861,-0.31201,0.57534,0.59547,0.4835,0,0
-0.049444,-0.15492,0.2591,0.14021,-0.48001,-0.79645,0.042492,-0.56253,0.41465,0.32203,-0.0065049,0.19449,-0.091711,0.25728,-1.4936,0,0
-0.14137,0.25034,0.51986,0.44911,-0.041298,-0.15124,0.19286,0.37095,0.35542,0.68456,0.12086,0.33083,0.32018,0.44753,-0.49233,0,0
-0.035815,0.20094,-0.18862,0.073793,0.033067,-0.34851,-0.25068,-0.55297,0.10709,-0.083934,0.30569,-0.31548,0.25434,0.40247,-0.37726,0,0
-0.0051676,0.32318,0.38075,0.48615,0.18929,0.070391,0.011454,-0.26872,0.46645,0.37246,0.29071,-0.13135,-0.0018299,-0.01265,-1.5346,0,0
-0.33917,-0.42903,-0.42649,-0.33616,-0.49498,-0.51394,-0.98298,-1.5441,-0.27152,-0.31017,0.1028,0.462,-0.68678,-0.38405,-0.75185,0,0
-1.621e-15,-1.964e-15,8.102e-15,8.1547e-15,-6.4341e-15,-1.1374e-14,4.9054e-16,-2.6531e-15,5.616e-15,3.4549e-15,3.7177e-15,2.7579e-15,2.748e-15,9.385e-16,-1.8525e-14,0,0
-1.5203e-14,-1.3822e-14,-2.1883e-14,-9.4972e-15,4.2357e-15,8.3463e-15,-2.4036e-14,-4.1813e-14,-2.3397e-14,-2.2691e-14,-1.2929e-14,5.9146e-15,-1.3337e-14,-1.0962e-14,3.7375e-14,0,0
-0.29941,-0.26329,-0.11451,-0.022895,0.4211,0.062047,-0.62252,-0.010363,0.03623,-0.016084,0.10876,0.41034,0.087111,-0.027371,0.042924,0,0
0.48268,0.53621,0.8229,0.50974,0.96164,0.20653,-0.096972,0.84921,0.5002,0.42287,0.44708,0.69018,0.59831,0.50521,1.8624,0,1
0.24141,-0.057596,-0.17997,-0.40325,0.16855,0.51879,0.028528,0.28016,-0.21962,-0.20965,-0.029966,0.39382,0.25619,0.19456,0.57281,1,0
0.095643,0.15005,-0.26774,-0.28422,0.10827,0.22997,-0.20893,0.046475,-0.43015,-0.53816,-0.61436,0.24897,-0.3687,-0.30451,0.12217,1,0
-0.073333,-0.31809,0.029695,-0.34408,0.079575,0.27835,0.0049345,0.2163,-0.21258,-0.27161,-0.33345,-0.18017,-0.33747,-0.33651,0.40925,0,0
-0.28365,-0.34904,0.041336,-0.28998,-0.3319,-0.084702,0.48235,0.45767,0.0080132,-0.14086,-0.43846,0.098339,0.19152,0.26061,0.70801,0,1
0.12984,-0.040583,0.28634,0.12928,-0.081646,0.29193,0.79913,0.56327,0.27325,0.10228,-0.029595,-0.10311,0.25669,0.28312,0.95524,0,1
-0.0052534,-0.083209,-0.027975,-0.21632,0.31416,0.074388,0.34911,0.2777,0.059319,0.091928,0.16904,0.13936,0.14001,0.048482,0.80456,0,1
-0.10429,-0.31045,0.36974,-0.097563,0.45813,0.28093,1.0096,0.74533,0.71169,0.43997,-0.17519,0.31391,0.51043,0.2552,0.91712,1,0
0.27123,0.46164,0.20357,0.37891,0.36402,0.56883,0.2762,0.24593,0.12693,0.23845,0.0043111,-0.18691,-0.16176,0.12146,0.62582,1,0
0.07181,0.11586,-0.05691,-0.11168,0.092249,0.69634,0.12299,0.21278,0.019938,-0.1177,0.28145,-0.0021493,0.041665,-0.054908,0.88022,0,0
-0.031668,-0.075569,-0.21294,-0.17257,-0.28306,-0.16543,-0.5093,-0.5363,-0.23456,-0.25697,0.0022673,-0.0016252,0.10447,-0.17853,-0.3543,0,0
-0.0049318,0.43593,0.17021,0.48403,-0.14983,0.32344,0.18219,-0.070744,0.1779,0.39283,0.12126,-0.48,0.23868,0.41002,-0.046452,0,0
-0.20026,-0.22006,-0.29279,-0.12092,-0.39426,-0.25392,-0.072553,0.208,-0.1199,-0.061261,-0.092269,-0.41274,-0.35018,-0.06303,-0.15186,0,0
-0.066921,-0.10721,0.0064959,-0.11275,0.1186,-0.10058,0.12227,0.28659,0.062967,-0.037423,0.14757,-0.03701,0.31284,0.40702,0.15719,0,0
-0.027244,-0.35198,-0.088235,0.11547,-0.232,-0.10392,-0.33164,-0.58866,-0.0093718,-0.08392,0.11046,-0.27023,-0.40286,-0.022804,-0.43564,0,0
0.0082022,-0.18428,0.14097,0.38302,0.12124,0.21324,0.19769,0.12977,-0.068783,0.28599,0.27579,-0.38747,0.10748,-0.13974,0.18695,0,0
-0.053945,-0.16576,-0.18753,0.14916,0.19742,-0.21487,-0.0077988,-0.081788,-0.15049,-0.11048,-0.15591,0.092913,-0.051042,-0.13637,-0.13708,0,0
0.31799,0.26655,0.097243,0.48764,0.30292,0.3055,-0.11704,-0.080624,0.1033,0.0026721,0.0013464,-0.3788,-0.1366,-0.21391,-0.24221,0,0
0.42327,0.52506,-0.13027,0.35509,-0.11608,0.11544,-0.49553,-0.096977,-0.042676,0.23479,0.082444,0.063193,-0.46082,-0.1821,-0.27527,0,0
0.48314,0.30628,0.051153,0.15219,0.14527,0.45559,0.18973,0.10279,0.058492,-0.14062,-0.11266,-0.26075,0.43009,0.24624,0.33815,0,0
0.31491,0.41799,-0.32712,0.041873,-0.64088,-0.32854,-0.70243,-0.68561,-0.45931,-0.22141,-0.002517,-0.19968,-0.84712,-0.59867,-0.23814,0,0
0.17404,0.44016,-0.11112,0.18362,0.1199,-0.011497,-0.034298,0.22636,0.10542,0.10527,-0.10626,0.46518,0.50562,0.22871,0.059157,0,0
0.075798,0.14535,-0.25074,0.064757,-0.61984,-0.79962,-0.67718,-0.81037,-0.32468,-0.18134,-0.1693,-0.062023,-0.78848,-0.69833,-1.1561,0,0
0.0065747,0.086549,0.20658,0.12978,0.29493,0.12014,0.62676,0.6298,-0.028276,0.25646,0.0041726,-0.23545,0.57589,0.38317,0.95848,0,0
-0.012974,-0.12916,-0.13214,0.02696,-0.89291,-0.99142,-0.54867,-0.71299,-0.57584,-0.066149,-0.28371,-0.53356,-1.2748,-0.68381,-0.84612,0,0
0.3767,0.24439,0.47965,0.16225,0.83066,0.58062,0.54719,0.39626,0.1576,0.048204,0.38959,-0.36476,0.86951,0.66701,1.0561,0,0
1.6441e-14,1.1193e-14,1.8343e-14,1.6262e-14,8.146e-15,1.3676e-15,1.8432e-14,2.9105e-14,2.2951e-14,2.8143e-14,1.0584e-14,-2.2892e-15,1.9265e-14,1.1892e-15,-7.0757e-15,0,0
-4.5168e-15,5.0998e-15,-1.0656e-14,-4.8416e-15,7.3442e-15,4.2953e-15,8.9037e-15,2.4691e-15,-8.764e-15,-9.7731e-15,-1.881e-15,1.7269e-14,4.4288e-15,1.2971e-14,1.3968e-14,0,0
1.8731e-14,1.3556e-14,1.5595e-14,1.2473e-14,1.0686e-14,1.9218e-14,2.241e-14,3.4922e-14,2.1874e-14,2.1542e-14,1.0739e-14,3.577e-15,2.1682e-14,1.3416e-14,9.9098e-15,0,0
-1.1034e-14,-9.391e-15,-6.9196e-15,-7.9736e-15,-1.066e-14,-6.0822e-15,-4.6207e-15,-1.479e-14,-9.946e-15,-1.1559e-14,-8.4274e-15,-9.8125e-15,-1.1291e-14,-9.685e-15,-6.7152e-15,0,0
-1.5735e-15,8.1846e-15,-3.9869e-15,-1.137e-14,6.0857e-15,9.6582e-15,2.4451e-15,6.7695e-15,-9.426e-15,-1.6333e-14,4.3488e-15,1.3493e-14,2.4393e-15,1.4135e-14,2.5821e-14,0,0
0.08318,-0.22113,0.051147,0.031034,-0.081205,0.36713,-0.67409,0.40541,0.22999,0.0062191,0.055639,0.45587,0.28458,0.5073,0.037807,0,0
0.23027,0.037468,-0.010819,0.41818,0.44374,0.5174,0.083824,0.55886,0.20554,0.26668,0.041573,-0.23595,0.47545,0.71776,0.40876,0,0
-0.37543,-0.29491,-0.54154,0.050406,-0.17848,-0.066362,-0.17199,0.19342,-0.40082,0.3711,-0.16138,0.52117,-0.060832,0.13578,-0.62761,0,0
0.46465,0.48268,-0.095277,-0.098761,0.22481,0.16955,0.18354,0.30508,-0.071316,-0.1658,-0.22859,0.020886,0.44151,-0.068374,-0.73617,0,0
-0.16334,-0.18224,-0.23383,-0.044307,-0.41154,-0.49902,-0.13567,0.036967,-0.19402,-0.10928,-0.12938,-0.35819,-0.41778,-0.4458,-0.43644,0,0
0.41769,0.26674,0.15386,0.011649,0.7489,0.2145,0.63639,0.80956,0.46505,0.041365,0.43643,-0.0318,1.1516,0.60502,1.7552,0,0
-0.97067,-1.0526,-0.82566,-0.51888,-0.95348,-0.54645,-0.54767,0.093374,-0.57959,-0.57259,-0.51895,0.25711,-0.64253,-0.42537,-1.1789,0,0
0.046039,0.21339,0.065055,0.39659,0.22183,0.064993,0.18771,0.044327,0.26314,0.15021,0.19478,0.10919,0.60571,0.33823,0.35207,0,0
-0.25334,-0.092403,0.15908,-0.44935,-0.45278,-1.229,-0.46377,-1.4008,0.234,-0.33203,0.12022,0.21297,-0.67321,-1.8905,-1.7595,0,0
-3.9318e-14,-3.1785e-14,-3.3944e-14,-3.2078e-14,-2.4378e-14,-2.6935e-14,-3.63e-14,-4.0254e-14,-4.1183e-14,-3.6285e-14,-3.2093e-14,-1.7533e-14,-3.3951e-14,-2.3903e-14,-1.6827e-14,0,0
-0.1046,0.39662,0.20711,0.37674,-0.25711,0.12666,-0.081517,-0.048867,0.1028,0.17329,0.11741,0.19858,-0.051627,-0.021878,-0.028929,0,0
-0.33122,-0.37627,0.27815,0.017164,-0.18634,0.037658,0.60182,0.63645,-0.23743,0.39617,-0.17819,0.18734,-0.16589,0.097153,-0.18808,0,0
-0.17181,-0.10718,0.45439,0.29976,0.56121,0.54262,0.4623,0.29229,0.22111,0.50032,0.0093346,0.16836,0.12591,0.64818,1.0322,0,0
0.16803,0.25978,0.23265,0.13029,-0.060376,-0.091037,-0.10245,-0.19805,0.16041,-0.15264,0.31016,-0.36074,0.18371,0.020218,0.51395,0,0
-0.75831,-0.40265,-0.50063,-0.72025,-0.54118,-0.59036,-0.25583,-0.47411,-0.27644,-0.30897,-0.09698,0.44739,-0.53043,-0.45949,-0.44771,0,0
-0.71878,-0.39021,-0.2726,-0.59156,-0.15991,-0.34664,0.16083,0.29596,-0.16019,-0.15456,-0.13681,0.58298,0.19943,0.28528,-0.19331,0,1
-0.17388,-0.17949,-0.09836,-0.1052,-0.22489,-0.40874,-0.053741,-0.30812,-0.22771,-0.32052,-0.23034,0.041095,-0.26982,-0.14077,-0.79511,0,1
-0.099761,0.089898,0.069922,0.036864,-0.1371,0.2267,0.048434,-0.043077,0.029041,0.10918,-0.0025572,-0.13974,-0.069418,0.2033,-0.27677,1,0
-0.25732,-0.1523,0.08239,-0.5394,-0.36302,-0.61107,-0.23179,-0.94432,0.16887,-0.3514,-0.24288,0.18195,-0.20153,-0.37336,-0.73517,1,0
0.13263,-0.085215,0.39803,-0.12688,0.4065,-0.26621,0.38729,-0.33944,0.37181,-0.10597,0.044035,-0.20355,0.011391,-0.78998,-0.22544,0,0
0.076402,-0.074815,0.2282,0.055931,0.23126,-0.099269,0.20359,-0.068858,0.051534,0.094099,-0.10199,0.75824,-0.045067,0.35038,1.1272,0,0
-0.070729,0.018414,-0.20464,-0.077624,0.46848,0.52896,-0.12411,0.047665,0.027878,-0.12378,-0.14693,0.32318,0.14968,0.34768,0.72545,0,0
0.16625,0.092939,0.19836,0.29012,0.38416,0.36159,0.31646,0.49499,0.054725,0.34313,0.40951,-0.23151,0.16287,0.01363,-0.050272,0,0
-0.18644,0.0070238,0.0027336,-0.053293,0.38977,0.39846,0.064501,0.12867,-0.080163,-0.065211,-0.021903,0.016169,0.27951,0.3907,0.074427,0,0
0.078401,0.099162,-0.0032133,0.03695,0.34384,0.16741,0.22959,0.18844,-0.10145,0.21967,0.35207,-0.58284,-0.096131,0.00468,0.2717,0,0
0.11049,0.057725,0.12993,-0.098127,-0.051847,0.31201,0.16117,0.12172,0.25739,-0.011487,0.18425,0.0095356,-0.027465,0.076828,0.041191,0,0
0.32302,0.31798,0.057146,0.095222,-0.064414,0.32499,0.24436,-0.039309,-0.038117,-0.044626,0.022478,-0.17932,0.15063,-0.02312,0.19153,0,1
-0.076018,-0.15316,-0.096706,-0.1112,-0.11493,-0.30573,-0.092963,-0.52196,-0.16764,0.02694,0.099792,-0.87907,-0.4879,-0.36616,-0.78908,0,1
0.3052,0.13005,0.3097,0.040502,0.14261,0.24213,0.32163,0.32434,0.33934,-0.03271,0.051133,0.093739,0.86277,0.57139,0.40139,0,1
-0.069204,-0.3144,-0.21269,-0.3486,-0.48771,-0.41593,-0.42626,-1.0467,0.14053,-0.12814,-0.33165,-0.61653,-0.94754,-0.50118,-1.6144,1,0
-0.77856,-0.66076,-0.77739,-0.7867,-0.29939,-0.20909,-0.093859,-0.0052087,-0.42448,0.021444,-0.12225,0.58412,-0.1634,0.13293,1.0943,1,0
-3.8351e-15,-4.6973e-15,5.173e-15,4.7568e-15,-9.0825e-15,-1.5185e-14,-1.0402e-14,-1.5778e-14,4.1473e-15,5.2622e-15,6.2284e-15,-2.4378e-15,-9.573e-15,-1.5118e-14,-3.6627e-14,0,0
9.4689e-15,1.0078e-14,5.8568e-15,1.3542e-14,5.946e-15,-4.5487e-15,-2.0291e-14,-2.7455e-14,5.173e-15,1.1907e-14,1.7481e-14,-7.8041e-15,-7.5514e-15,-1.7511e-14,-2.0751e-14,0,0
0.27788,0.36061,0.16391,0.26783,0.59278,0.49885,0.17418,0.26761,0.38164,0.1564,0.19662,0.22909,0.93335,0.38041,0.53428,0,0
0.68439,0.81524,0.30763,0.65661,0.33546,0.18963,-0.20133,-0.083915,0.064043,0.54451,0.54105,-0.1884,0.18326,0.54078,0.027941,0,0
0.56909,0.62969,0.17194,0.30932,0.066695,0.43251,0.065679,-0.034658,0.01037,-0.069198,-0.0051207,-0.22409,-0.097224,-0.12101,-0.061065,0,0
0.5037,0.3349,0.14668,0.37135,-0.23632,-0.39397,-0.051424,-0.40306,-0.055165,0.20975,0.24547,-0.21336,-0.59595,-0.20316,-1.4417,0,0
0.48164,0.25555,0.2326,0.069892,0.41384,0.12655,-0.23251,-0.039502,-0.022399,-0.57349,-0.055705,-0.18357,0.47036,-0.0041299,-0.47561,0,0
0.018198,-0.33714,0.11346,-0.064082,0.21949,-0.11884,-0.42259,0.14283,-0.073192,-0.063062,-0.14106,0.22004,-0.66541,-0.32753,-0.14539,0,0
-0.16615,-0.41889,0.10838,-0.39537,-0.33075,0.20516,0.34236,0.25241,-0.10179,-0.48412,-0.37663,-0.012842,0.35173,0.28248,0.86617,0,0
-0.018168,-0.43528,0.27975,-0.26137,-0.3108,0.13258,0.14131,0.19397,-0.12789,-0.40151,-0.19854,-0.28325,-0.43175,-0.67411,0.040569,0,0
