"R Caud","L Caud","R Put","L Put","R NAcc","L NAcc","R Amyg","L Amyg","R Ins","L Ins","ACC","PCC","R OFC","L OFC","vmPFC","Outcome","Antic"
0.2257,0.15351,0.35536,0.46515,0.43269,0.14657,-0.19909,0.27998,-0.10811,0.46257,-0.13576,-0.51479,-0.17551,0.32854,0.33915,1,0
0.18803,-0.045259,-0.36672,0.25728,-0.20519,-0.69743,-0.84971,0.37631,-0.42366,-0.050875,0.28542,-0.12039,-0.78246,-0.22331,-0.4347,0,0
-0.14139,0.63656,-0.13898,0.27441,0.62519,0.98577,-0.093284,0.27094,-0.15678,0.60453,0.13328,-0.48368,0.037296,0.53247,0.70751,0,0
5.1699e-14,5.238e-14,4.0539e-14,5.8627e-14,4.7995e-14,3.9165e-14,4.6372e-14,6.2598e-14,3.9139e-14,6.4521e-14,4.3298e-14,3.0503e-14,3.3807e-14,6.5666e-14,4.0778e-14,0,0
5.8587e-14,6.3762e-14,3.9115e-14,6.5991e-14,5.9415e-14,5.4844e-14,5.2398e-14,8.1442e-14,4.134e-14,6.5788e-14,5.6978e-14,4.6568e-14,3.6407e-14,7.1327e-14,5.1975e-14,0,0
-8.0965e-16,-2.5462e-15,8.3518e-15,-9.0268e-15,1.1004e-14,-1.4902e-15,-7.2871e-15,-1.4716e-14,-5.9999e-15,-6.0986e-15,4.8914e-15,-1.4442e-14,7.8728e-15,-1.3452e-15,-2.5821e-16,0,0
1.2923e-14,-8.9093e-15,3.6265e-14,-1.0652e-14,1.4642e-14,-6.3143e-15,1.1154e-14,-4.7943e-14,8.2986e-15,-1.94e-14,7.1547e-15,-1.8558e-14,2.2369e-14,-1.2887e-14,-5.8523e-15,0,1
-2.1545e-14,-6.9085e-15,-5.3913e-14,1.2094e-15,-3.1063e-14,-2.1547e-14,-3.1809e-14,2.0186e-14,-1.2736e-14,6.4318e-15,-4.6908e-15,1.8934e-14,-1.8754e-14,4.0729e-15,1.7681e-14,0,1
0.23196,0.024768,0.17659,0.0051931,0.61427,0.062349,-0.40713,-0.099286,-0.27733,-0.20256,0.063458,0.061577,-0.19575,0.10032,0.059909,1,0
0.41916,0.07532,0.37676,0.38533,0.3622,0.4532,0.2182,0.16168,0.50701,0.58558,0.10456,-0.58401,0.233,-0.17673,-0.28038,0,0
0.01007,-0.38395,0.20863,-0.53957,-0.22248,-1.1245,-0.19745,-0.65383,0.032669,-0.45046,0.031038,-0.24571,-0.23951,-0.74227,-1.3789,0,0
0.18411,0.062495,0.26163,0.093405,0.34076,0.35817,0.37192,0.025947,0.44721,-0.16698,-0.090405,-0.23074,0.54324,0.21333,0.10272,0,0
0.028042,0.2893,0.072155,0.15579,0.2175,0.6945,0.55227,-0.47311,0.37158,0.068589,-0.16693,-0.23274,0.57864,-0.098471,0.629,0,0
0.51601,0.35078,0.50319,0.070882,0.56377,0.6957,0.70736,0.077098,0.61586,-0.022178,0.181,0.15141,0.84772,0.3306,0.91881,0,0
0.5389,0.19281,0.37974,0.088488,0.28019,0.26977,0.12371,0.40866,0.0038778,0.0093138,-0.19033,-0.28058,0.11536,-0.16381,-0.2081,0,0
0.045711,0.40408,0.056801,-0.015308,-0.12684,0.14641,0.30161,-0.43739,-0.024132,-0.43076,0.083746,0.45101,0.29243,-0.20542,0.72633,0,0
-0.40452,-0.58449,-0.1788,-0.52904,-0.47481,0.13883,-0.14976,-1.0182,0.25585,-0.33724,-0.10045,0.45652,-0.0081858,-0.7162,-0.3685,0,0
-0.059536,-0.16513,0.33196,-0.13757,0.013061,-0.21056,0.39543,0.29256,0.13448,-0.056405,0.18973,-0.31695,0.62949,0.40483,0.36156,0,0
-0.49188,-0.68249,-0.33875,-0.53271,-1.0634,-1.088,-0.52008,-1.1396,-0.11284,-0.41334,0.14583,0.37753,-0.06159,-0.23257,0.5115,0,0
-0.045857,0.050819,0.30568,-0.22245,0.30514,0.12579,0.23916,-0.21378,0.40791,-0.051802,0.12057,0.49164,0.60253,0.27506,0.87174,0,1
0.14458,0.11676,0.051633,-0.48126,0.59103,-0.12326,0.51882,0.82584,0.040689,-0.66066,0.072318,0.21542,0.44144,-0.020356,0.006247,0,1
0.34216,0.33372,0.10757,-0.36789,0.23851,-0.077505,0.22858,-0.57786,0.38072,-0.054203,-0.016734,-0.30663,0.46931,-0.095473,0.15052,0,1
-0.10198,0.16971,-0.27219,0.032687,-0.23122,-0.22713,0.38209,0.73168,0.19875,0.31579,0.25937,-0.046702,0.081448,0.52579,-0.0024607,1,0
-0.024853,-0.24411,0.32922,-0.051299,-0.047982,-0.65058,0.061026,-0.31855,0.361,0.50605,-0.036862,-0.022725,-0.0058883,0.076065,-0.33181,0,0
0.21731,0.23995,0.57144,-0.1594,0.27717,0.13678,0.5164,0.046034,0.20575,-0.0016181,0.066553,0.003654,0.27603,-0.0048416,-0.17365,0,0
-0.061556,0.19937,0.16625,0.015997,-0.069552,-0.17401,0.32644,-0.024427,-0.029322,-0.30068,0.14497,0.25802,0.39191,0.26301,0.38085,0,0
-0.11698,-0.52501,0.42345,-0.23564,-0.21461,-0.16638,0.31269,-0.29877,-0.13395,-0.30322,-0.12648,0.41727,-0.058638,-0.31335,-0.53957,0,0
-0.39858,-0.28479,-0.25264,-0.1507,-0.40047,-0.29279,-0.11261,-0.21524,0.023771,0.20447,-0.20504,0.74487,-0.24221,-0.10162,-0.53493,0,0
-0.24548,0.29522,-0.23858,0.1277,-0.37667,0.56464,0.57046,0.53725,0.13863,0.097507,0.077998,0.51146,0.12153,0.26497,0.13223,0,0
-0.74796,-0.38815,-0.52129,-0.21568,-0.54984,0.31455,-0.25478,-0.45751,-0.246,-0.35428,0.19793,0.31172,-0.22283,-0.48904,-0.355,0,0
-0.34285,-0.24673,0.16366,-0.15978,0.27411,0.14392,0.40072,0.40179,0.29368,0.053893,-0.015526,0.078334,0.026513,0.20021,0.44491,0,1
-0.34715,0.010066,-0.077518,-0.15284,0.049221,0.07898,0.0025436,-0.16414,-0.053225,-0.13793,0.079158,-0.071689,0.13339,-0.028955,0.68797,1,0
-0.26883,0.039468,0.10343,-0.14476,0.013572,0.23508,0.49295,-0.18536,0.22625,0.13847,-0.10698,0.32138,0.37639,0.19901,0.55931,0,0
0.0056608,0.22521,0.45191,0.17209,-0.1998,0.069205,0.17987,0.10397,0.13712,0.11688,0.11956,0.16185,0.022587,0.20895,0.1043,0,0
-0.26663,0.11851,0.026129,0.29948,0.22211,0.23281,-0.057111,0.10439,0.02909,0.44845,-0.30219,-0.033687,-0.062648,-0.090434,-0.57113,0,0
0.046244,0.33804,0.016628,0.38917,0.13029,0.5699,0.19492,0.48542,0.27997,0.29244,0.09725,-0.23882,0.098973,0.75881,0.71872,0,0
0.16471,0.46786,-0.1669,0.26513,0.53368,0.63986,0.20539,0.64747,0.0043775,0.036417,-0.10523,-0.43927,0.012228,0.45055,0.11302,0,0
-0.022003,0.13217,0.076754,0.54948,-0.18107,-0.030864,0.064385,0.11535,0.21432,0.42741,-0.13639,-0.38462,0.071502,0.0072489,-0.15908,0,0
0.051432,0.15175,-0.15592,-0.048323,0.12932,0.13872,-0.077886,-0.25421,0.015263,-0.36773,-0.15498,-0.6169,-0.23071,-0.25391,-0.51151,0,0
0.14256,-0.20245,-0.15951,-0.262,-0.0078545,0.27359,-0.091209,-0.19017,-0.17729,-0.22722,-0.024435,-0.34512,0.175,0.082782,0.33229,0,0
-0.091617,0.00061746,-0.48057,-0.069016,-0.17158,0.26841,-0.42136,0.39812,-0.41696,-0.21894,-0.17274,-0.18094,-0.054308,-0.038487,0.20946,0,0
-0.12063,-0.39479,-0.46118,-0.3565,-0.4664,-0.18995,-0.45032,-0.090049,-0.28619,-0.47281,-0.083585,-0.19531,-0.10021,-0.40757,-0.14217,0,0
0.2093,0.013895,0.24982,0.14082,0.60016,0.13152,0.1054,-0.21992,0.036975,0.49956,0.03038,0.087328,-0.13842,-0.094337,-0.069129,0,0
0.25558,-0.17693,0.49698,0.27897,0.13951,-0.32622,-0.3029,0.661,-0.37104,0.37623,0.12655,0.0050383,-0.40071,0.38632,0.10649,0,0
-0.011769,0.13684,-0.13006,0.13622,-0.01772,0.11448,-0.32598,0.2454,-0.031739,0.1832,-0.22459,-0.29726,-0.39856,-0.30432,-0.7199,0,0
-0.29449,-0.056972,-0.22848,0.083962,-0.66775,-0.3316,-0.23565,-0.38594,-0.22964,0.086467,0.0073756,-0.25794,-0.16234,-0.099015,-0.18406,0,1
0.075063,-0.029235,-0.27937,0.16379,-0.10929,0.15797,-0.18064,-0.050641,-0.016287,0.43472,-0.054599,-0.1454,-0.038191,0.17492,0.045015,1,0
0.26999,0.16212,-0.0611,-0.0372,0.29855,-0.0042421,0.083367,0.51914,-0.078416,-0.12464,0.045436,0.0051708,-0.35759,0.0074248,-0.5623,1,0
0.45808,0.38275,0.1061,-0.2311,0.86214,-0.3037,0.048037,-0.1484,0.22588,-0.50095,0.27639,-0.040137,-0.10588,-0.36622,0.040525,0,0
-0.15564,-0.086539,-0.38681,0.11166,-0.2929,-0.086554,-0.46803,-0.48584,-0.46259,0.084797,-0.089158,0.14124,-0.34889,-0.12803,-0.24379,0,1
0.14609,-0.29116,-0.036338,0.16391,-0.23678,-0.5583,-0.049001,0.091519,0.068417,0.10536,-0.11657,0.039519,-0.34791,-0.39614,-0.62103,0,1
0.21566,-0.0010121,-0.12139,0.1067,-0.11941,-0.15687,-0.11268,0.28717,-0.45492,0.14279,0.25742,0.05949,0.076812,0.57175,0.67212,0,1
-0.004934,-0.36077,-0.12383,-0.2655,-0.034761,-0.38971,0.083848,-0.15933,-0.22162,-0.45643,-0.012025,0.12551,-0.23454,-0.31418,-0.49197,1,0
-0.0025278,0.15554,-0.072547,0.42456,-0.3025,-0.2155,-0.28562,0.36054,-0.2451,0.2392,0.062365,0.17846,0.14068,0.22238,0.22326,1,0
0.2105,-0.1441,0.10745,0.21952,0.61936,-0.056422,0.12438,0.64529,-0.11988,0.040463,-0.099742,0.37789,0.17136,0.20163,0.049184,0,0
0.3602,0.26215,0.16632,0.37841,0.21346,0.21425,-0.30185,0.40313,-0.08995,0.16337,0.22706,-0.082514,0.56343,0.71102,1.1315,0,0
5.8998e-15,-2.0547e-15,1.1595e-14,-1.0832e-14,2.4164e-15,-2.412e-15,-1.4346e-15,-2.3128e-14,4.6462e-15,-1.6215e-14,5.0707e-15,-6.2898e-15,1.0178e-14,-1.273e-14,-4.6646e-15,0,0
-8.8297e-16,-1.6567e-14,-1.3377e-14,-7.506e-15,-1.2031e-14,-2.7232e-14,-2.2648e-14,-2.6066e-14,-1.0946e-14,-1.5871e-15,4.5692e-16,-3.4528e-15,-2.729e-15,-7.4779e-15,-1.1757e-14,0,0
3.8975e-14,2.6728e-14,1.5884e-14,5.3335e-14,3.9114e-14,2.1298e-14,2.3529e-14,5.0075e-14,1.603e-14,6.0448e-14,3.8202e-14,1.6031e-14,2.4212e-14,6.9431e-14,4.2542e-14,0,0
6.4436e-14,7.683e-14,3.6218e-14,7.3834e-14,6.2719e-14,7.0247e-14,5.6633e-14,9.0823e-14,5.0581e-14,6.9157e-14,6.5784e-14,6.2504e-14,4.1046e-14,6.7542e-14,4.811e-14,0,0
-9.869e-15,-1.3956e-14,-1.9819e-14,-1.2513e-14,-2.1125e-14,-1.7614e-14,-2.4257e-14,-1.3067e-14,-6.203e-15,-9.8784e-15,-7.6721e-15,3.0114e-15,-6.6203e-15,-7.7998e-15,-2.1339e-15,0,0
-2.3729e-14,-2.5621e-14,-3.379e-14,-2.2337e-14,-2.3938e-14,-2.3787e-14,-4.1493e-14,-3.4536e-14,-2.7777e-14,-2.5557e-14,-1.3291e-14,-1.4307e-14,-1.9289e-14,-2.5958e-14,-1.7023e-14,0,0
1.0896e-14,9.0453e-15,1.8849e-14,3.4115e-15,1.5623e-14,1.1256e-14,5.2139e-15,-9.2961e-15,3.7906e-15,1.048e-15,8.6718e-15,-7.5216e-15,1.3555e-14,5.4443e-15,5.3774e-15,0,0
0.64347,0.33553,0.3741,0.083642,0.24159,0.13984,0.21852,-0.088539,-0.12474,-0.23101,0.055219,-0.48168,0.069376,0.22969,-0.21116,0,0
-0.4912,-0.86895,-0.45393,-0.82017,-0.10851,-0.5906,-0.046047,-0.16176,-0.49725,-0.6152,-0.29205,0.027847,-0.2526,-0.3598,-0.6818,0,0
-0.133,-0.26823,0.13665,-0.12918,-0.022825,0.029528,-0.032058,-0.33797,-0.086139,-0.26517,-0.01443,-0.40383,-0.13374,-0.090731,-0.27584,0,0
0.042828,0.013632,0.03463,-0.32859,-0.20976,-0.33754,-0.47376,-1.044,0.08975,-0.29458,0.023982,0.15553,-0.2658,-0.75596,-0.49114,0,0
0.3284,0.24512,0.40834,0.32384,0.18548,0.52487,0.55649,-0.78938,0.34792,0.44314,-0.0072361,-0.60176,-0.079646,-0.16325,-0.054619,0,0
-0.35669,-0.30561,-0.013101,-0.14798,-0.27552,-0.41111,-0.33884,-0.44106,0.17704,-0.011373,0.10395,-0.12111,-0.25683,-0.1243,0.4769,0,0
-0.12594,-0.066678,-0.048537,-0.059315,0.21659,0.37748,0.16594,-0.25776,0.41633,0.4418,0.089551,-0.19751,0.42135,0.20623,0.41984,0,0
0.075652,0.36168,0.1922,0.16025,-0.25197,-0.051171,0.015882,0.35221,0.43999,0.32933,0.093244,0.25859,0.068098,0.16737,0.54152,0,0
0.49552,0.71782,0.095554,0.1888,0.15064,0.25452,0.004588,-0.054203,-0.207,-0.19632,0.088669,-0.10987,-0.019427,-0.27498,-0.15017,0,0
0.099193,0.64313,-0.12796,0.033163,-0.28077,-0.088045,-0.6081,-0.51851,-0.15677,-0.28942,0.034852,0.31684,-0.29081,-0.23603,0.035352,0,0
0.044238,-0.21759,0.39623,0.27656,0.01581,-0.42004,0.26379,0.24414,-0.017281,0.32583,-0.17665,0.23759,-0.16973,-0.49027,-0.60237,0,0
-0.33278,-0.32791,0.11061,-0.18865,-0.063046,-0.58897,-0.2912,-0.71774,0.32927,0.23388,-0.10235,0.47832,-0.3448,-0.90595,-0.84266,0,0
-0.29154,-0.35196,-0.2934,-0.15183,-0.043232,0.30056,0.06021,0.27729,0.075162,0.062017,-0.058145,-0.056008,0.26475,0.094267,0.68259,0,0
-1.056,-0.4407,-1.1602,-0.24199,-0.89575,0.019973,-0.81717,-0.35062,-0.51823,0.17759,-0.30331,0.80804,-1.1233,-0.61047,-0.85828,0,0
0.31912,0.51641,0.61739,0.31667,0.60812,0.60248,0.38558,0.62304,0.617,0.32663,0.1608,0.25563,0.11891,0.55152,-0.2353,0,0
-0.035099,0.13667,-0.08884,-0.31266,-0.18014,0.032152,-0.13274,-0.14207,0.090538,-0.2462,0.060558,0.44262,0.11945,-0.26778,-0.037575,0,0
0.042398,-0.086196,-0.041984,-0.13838,0.28474,0.4373,0.32168,0.042301,0.19646,0.067216,-0.41393,-0.25419,0.50979,0.28611,-0.22537,0,0
0.024645,-0.0099356,0.2093,-0.044392,0.24694,0.12306,0.42677,0.15508,0.33107,-0.27394,0.29984,-0.23592,0.37899,0.063402,0.18362,0,0
-0.13065,-0.1568,-0.38981,-0.23059,0.27714,0.21226,0.0046211,0.17758,-0.034712,0.0011029,0.1598,0.40096,0.26291,0.34065,0.49849,0,0
-0.24664,-0.16868,-0.11691,-0.22174,-0.28172,0.052513,-0.17114,0.054063,-0.103,-0.62263,0.19753,0.28555,0.24393,-0.07562,0.37534,0,0
0.050237,-0.23442,0.30894,0.071873,-0.037573,-0.276,0.087089,0.48798,-0.14438,-0.10003,-0.17183,0.074658,0.028113,0.2213,-0.30218,0,0
0.0012371,-0.16793,-0.010042,0.053345,-0.20848,-0.01168,0.13919,-0.031655,0.038351,-0.10132,-0.14805,-0.2045,-0.081725,0.014187,-0.12993,0,0
0.23559,0.2115,-0.093091,0.14919,-0.23316,-0.027791,0.027953,-0.082042,0.18862,0.12268,0.12394,-0.01164,0.053518,0.05257,0.13303,0,0
-0.12762,-0.0065801,-0.3518,-0.14278,-0.44011,-0.075304,-0.20847,0.13795,0.093851,-0.14812,0.10491,-0.084095,0.072753,0.12247,0.42509,0,0
0.16865,0.139,0.18853,-0.11842,0.34798,0.27798,0.12342,0.37962,0.1059,-0.1703,0.041041,-0.23789,0.34561,0.51234,0.15493,0,0
0.016739,0.045939,0.21891,0.4413,0.12932,0.31518,0.035455,0.65661,0.12933,0.66356,0.13077,-0.081475,0.18739,0.56585,0.7809,0,0
0.41924,0.32577,0.3275,0.25065,0.48433,0.05563,0.15245,0.36076,0.14907,0.11383,0.14607,-0.062551,0.14986,0.10631,0.45478,0,0
0.057765,-0.14998,-0.034252,-0.11519,-0.13364,0.10306,-0.00053168,-0.35786,0.10861,-0.29682,-0.21306,-0.27673,-0.017757,-0.2301,-0.13788,0,0
0.24338,0.19806,0.37812,0.49551,0.1838,-0.12242,0.11982,0.0093919,0.14238,0.61396,0.088085,-0.22922,0.16587,0.44942,0.1142,0,1
-0.02688,-0.047835,0.042324,0.084945,-0.16689,-0.18789,-0.099044,0.028573,0.041526,-0.083184,-0.0026846,-0.00038256,0.26194,0.25315,0.031711,0,1
-0.022407,0.11912,0.020544,0.07799,-0.29656,0.016909,0.29665,-0.053519,-0.22474,-0.052111,0.12553,-0.019019,0.30306,0.43642,0.49258,1,0
-0.034313,-0.32778,-0.20655,-0.23758,-0.37165,-0.56919,-0.5671,-0.37554,-0.41885,-0.25117,0.013789,0.071501,0.01265,-0.28338,-0.37056,1,0
0.21138,0.13376,-0.034097,0.14024,-6.005e-06,-0.33372,-0.20246,0.28868,-0.16059,0.060745,-0.00075496,-0.16898,-0.0089463,0.063144,-0.089436,0,0
0.012498,-0.036748,0.44665,0.070562,-0.046869,0.0060484,0.324,-0.13026,0.22157,0.049076,-0.1661,-0.25859,0.24683,-0.010062,-0.032487,0,0
0.12223,0.10089,0.20124,0.022313,0.13901,0.2504,0.3076,0.41005,-0.1591,0.083068,-0.093893,0.21502,0.14102,0.43791,0.54809,0,0
-0.19281,-0.19121,-0.16815,-0.2916,0.18301,0.09689,-0.061246,0.21428,-0.063677,-0.52819,-0.10328,0.10327,-0.23994,-0.090866,-0.11647,0,0
0.081252,0.32883,-0.13301,0.14659,0.12964,-0.11813,0.48381,0.5052,-0.20226,-0.072864,-0.018392,-0.20649,-0.38695,0.0076825,-0.49599,0,0
-0.042335,-0.019302,-0.041557,-0.08887,0.012325,0.099931,0.060478,-0.035459,-0.21818,-0.12796,-0.15816,-0.088308,-0.14984,-0.024907,0.35752,0,0
-0.11436,-0.2462,-0.058346,-0.10331,0.019726,-0.2665,0.155,0.55271,-0.030765,-0.076677,0.082198,0.34231,-0.00049427,0.2737,0.47998,0,0
-0.40776,-0.49577,-0.16067,-0.3098,-0.12563,-0.59538,-0.10506,0.052451,-0.26654,-0.23561,-0.1949,-0.010466,-0.17683,-0.10969,-0.11877,0,1
-0.1303,-0.34403,-0.13404,0.056667,0.16499,0.10557,0.23557,0.88498,-0.14294,0.18971,-0.074463,-0.16045,0.021724,0.4186,0.25669,0,1
-0.32759,-0.17709,-0.25617,-0.30767,-0.12922,0.38088,0.029831,-0.99051,-0.16314,0.058185,-0.057904,0.3422,-0.29427,-0.37839,-0.64096,0,1
0.01164,0.4162,-0.070675,0.32492,0.11912,0.36225,0.29334,0.16729,-0.074337,0.24155,0.057524,-0.36205,-0.062254,0.34618,0.13111,1,0
-0.092119,0.076387,-0.18367,-0.10746,-0.17155,-0.17992,0.0039354,-0.48344,-0.083102,-0.44167,-0.01015,-0.11483,-0.24546,-0.44929,-0.7134,1,0
0.049942,0.63371,0.13858,0.54137,0.52546,0.61421,0.46741,1.0046,0.17521,0.97792,0.141,-0.13299,0.50017,1.025,0.78901,0,0
8.8479e-15,3.6085e-15,4.5189e-15,2.8541e-15,6.9568e-15,1.2189e-15,5.946e-17,-5.946e-16,-3.7162e-16,1.3081e-15,1.3419e-14,2.7649e-15,9.0973e-15,8.5622e-15,5.0541e-15,0,0
-0.0057334,-0.055812,0.057485,-0.51989,-0.44863,-0.36373,-0.56714,-1.5388,-0.060682,-0.77693,0.052884,0.46033,-0.58783,-1.612,-0.83117,0,0
5.946e-15,5.3774e-15,-2.0356e-14,1.0057e-14,-5.6561e-15,-6.6892e-16,-1.546e-14,1.2724e-14,-7.7e-15,1.2828e-14,1.6515e-14,1.1925e-14,-4.5189e-15,1.2249e-14,-7.373e-15,0,0
-0.15239,0.031597,-0.019745,0.016559,-0.10842,-0.19711,-0.73267,-1.2103,-0.41126,-0.15869,-0.20421,-0.067446,-0.79402,-1.1243,-1.0681,0,0
0.039467,0.14915,0.089995,-0.18657,0.22304,0.092599,0.18566,-0.0039522,-0.10698,-0.14949,0.19549,0.23275,0.23514,-0.1614,0.48914,0,0
-0.084409,-0.43907,-0.039663,-0.24777,-0.005709,-0.0064376,-0.062698,-0.24496,-0.084842,-0.064855,0.08989,-0.3214,-0.11021,-0.28363,-0.22542,0,0
0.032462,-0.16713,-0.08208,-0.25328,0.34204,-0.060236,0.18767,-0.069692,0.23163,0.31576,0.45983,0.013819,0.22868,-0.27201,0.45384,0,0
0.12965,0.18094,0.21994,-0.08352,0.36866,0.15267,0.17855,-0.17523,0.22917,-0.044038,-0.014359,0.12808,-0.057919,-0.2456,-0.24657,0,0
