"R Caud","L Caud","R Put","L Put","R NAcc","L NAcc","R Amyg","L Amyg","R Ins","L Ins","ACC","PCC","R OFC","L OFC","vmPFC","Outcome","Antic"
-0.24148,-0.1693,-0.17966,0.09694,-0.24535,-0.42348,0.1947,0.4047,-0.25802,0.062974,-0.061802,0.18136,-0.14368,0.050087,-0.28542,0,0
-0.023251,-0.091908,0.079025,-0.076284,0.34663,-0.21037,-0.16919,-0.26641,-0.069216,-0.15163,0.026312,0.057786,-0.082586,-0.0099028,-0.057261,0,0
-0.18233,0.0046119,0.090276,0.051286,-0.064176,-0.17766,-0.27823,0.21673,-0.15747,0.028508,-0.10317,-0.037127,0.02079,-0.028826,-0.24271,0,0
-0.24044,-0.32072,-0.15985,-0.1322,0.14088,-0.10615,-0.10848,-0.097081,-0.02223,-0.0024977,-0.10003,-0.012266,-0.119,-0.33211,-0.3753,0,0
-0.26522,-0.35466,0.24569,-0.11123,-0.19244,0.088641,-0.18685,0.031785,0.092317,0.24211,-0.13491,-0.24723,0.093051,0.18952,0.011002,0,0
-0.22532,-0.16427,0.0070303,-0.31205,-0.2579,-0.0048616,0.31027,0.14352,-0.13361,-0.014026,-0.061331,-0.14391,-0.43086,-0.056324,-0.2329,0,0
-0.24282,-0.02938,-0.069839,-0.14613,0.10323,0.06565,-0.038037,0.13912,0.1175,-0.079914,-0.077053,-0.3463,0.015619,0.29824,0.36448,0,0
-0.053146,0.076405,0.048938,-0.12405,-0.21062,-0.058199,-0.041905,-0.043386,-0.27589,-0.038895,-0.22283,-0.10233,-0.035584,0.12937,0.097665,0,0
-0.11371,-0.058059,-0.0035933,0.0024261,-0.16775,-0.10528,0.066481,-0.010437,-0.19389,0.055245,-0.066024,0.034771,-0.45254,0.015447,-0.77247,0,0
-0.19227,-0.52552,0.11547,-0.20157,-0.23657,-0.10004,-0.37859,-0.24422,-0.046747,-0.051905,-0.14693,0.034918,-0.083173,-0.42962,-0.032165,0,1
0.030139,-0.40213,0.074135,-0.038343,0.082058,-0.078542,-0.36696,0.080721,0.064597,-0.16142,-0.078813,0.066894,0.090751,0.071746,0.035856,0,1
