"R Caud","L Caud","R Put","L Put","R NAcc","L NAcc","R Amyg","L Amyg","R Ins","L Ins","ACC","PCC","R OFC","L OFC","vmPFC","Outcome","Antic"
0.022053,-0.00070739,-0.0057534,-0.13995,-0.08683,-0.14504,0.19122,-0.49986,-0.23936,-0.20593,0.25959,0.05614,-0.12498,-0.34313,-0.57862,0,0
0.13452,-0.084385,-0.012268,0.0069591,0.026521,-0.16394,0.034253,-0.18078,-0.32876,-0.14525,0.011534,-0.010386,-0.088166,0.002552,-0.1079,0,0
-0.075231,0.033882,0.062886,-0.094224,0.038902,-0.060987,0.32264,0.01009,-0.35501,-0.29945,-0.19339,0.23222,-0.35556,-0.66531,-0.73134,0,0
-0.15708,-0.22009,-0.1243,-0.13518,-0.095001,0.10468,-0.37439,0.033807,-0.062351,-0.0021885,-0.26517,0.14081,-0.15615,-0.11549,0.44228,0,0
0.26857,0.073694,0.1429,0.16849,0.1798,0.13607,0.11364,0.32321,0.40393,0.14778,-0.1255,0.12815,0.50183,0.60664,0.1288,0,0
0.28066,0.3175,0.24523,0.383,0.13836,0.095114,0.22893,0.48693,0.31616,0.54046,-0.036298,-0.28594,-0.14225,0.092269,-0.4354,0,0
-0.17419,-0.17197,-0.067766,-0.27167,-0.40264,-0.28341,0.26389,0.39983,0.24186,0.016948,-0.25908,0.10998,0.011577,-0.1305,-0.41179,0,0
0.22311,0.1403,0.37896,0.20155,0.2466,-0.10196,-0.28751,-0.58933,0.24988,0.1832,0.15181,-0.031618,-0.46827,-0.34344,-0.5621,0,0
-0.028682,-0.088308,-0.0036621,0.01112,-0.2853,-0.24468,0.37596,0.37197,0.07981,0.27538,0.12228,0.45416,0.029073,0.16552,-0.41269,0,0
-0.10266,0.075016,-0.53487,-0.40666,0.14038,-0.12327,0.13344,-0.1142,-0.5523,-0.3663,-0.13776,0.3453,-0.58704,-0.27682,-0.084226,0,0
-0.016152,-0.16901,0.23249,-0.22656,-0.30354,-0.14538,-0.070327,-0.14241,0.32088,-0.081428,-0.39617,-0.0072637,0.078486,0.31228,0.026139,0,0
0.36108,0.38883,0.061675,0.11818,-0.017472,0.16969,0.18726,0.029649,0.2171,0.3086,0.32458,-0.13597,-0.020196,0.26468,-0.20883,0,0
-0.081211,0.15457,0.19489,0.044534,-0.073799,-0.39149,-0.049873,-0.45546,-0.0075997,0.024911,0.19119,-0.080406,-0.44132,-0.34564,-0.87059,0,0
0.031821,0.26284,0.29636,0.12084,0.022657,0.33027,0.1564,0.53664,0.12148,0.035378,-0.1507,-0.0078363,-0.25593,0.25397,-0.012435,0,0
-0.053533,-0.091515,0.098504,-0.10103,-0.16811,-0.38886,0.2185,-0.33889,0.42646,0.084198,-0.32239,-0.58039,-0.028158,-0.032671,-0.44839,0,0
-0.023585,-0.043923,0.13348,-0.19472,0.040217,-0.065768,-0.2986,-0.50991,0.15586,-0.11586,-0.23933,-0.38345,0.042807,0.14411,0.031421,0,0
-0.2661,-0.15508,-0.11498,-0.064732,-0.19919,0.14645,0.12461,-0.05142,0.23513,0.15456,-0.17039,-0.051448,-0.18153,-0.028553,0.066911,0,0
0.25136,0.17424,0.43595,0.49749,0.56204,0.40434,0.45086,0.60297,0.33176,0.21024,0.22713,0.15079,0.74841,0.72633,1.1477,0,0
-0.087625,0.093631,0.14854,0.13786,-0.019404,0.026773,0.64471,0.13707,0.20043,0.2072,0.02723,0.054336,0.13579,-0.22661,0.17311,0,0
0.18009,0.31892,-0.030883,0.063115,0.21584,0.11629,0.07254,0.23936,-0.15369,0.020544,-0.059687,-0.29634,0.21297,0.7394,0.50227,0,0
6.5963e-15,-5.7657e-15,2.5114e-14,2.1911e-14,-7.8487e-15,-2.0127e-14,1.5311e-15,-3.4695e-14,1.9874e-14,8.9635e-15,5.6487e-15,-2.1777e-15,-4.3904e-14,-4.5546e-14,-8.0895e-14,0,0
0.16658,0.068922,0.26269,0.3419,0.605,0.55468,0.42576,0.64611,0.39278,0.48572,0.27955,0.29688,0.24608,0.36009,0.88389,0,0
0.20694,0.27196,-0.12808,-0.06508,0.28874,0.11972,0.21368,0.086423,-0.19207,0.037144,0.039406,0.05888,-0.16662,0.089145,0.34344,0,0
0.14339,0.049159,-0.088469,-0.095457,0.052453,-0.14823,0.12615,-0.32471,0.1421,0.075103,0.45561,-0.014292,0.28159,-0.29386,-0.11325,0,0
-0.1185,-0.063155,-0.28109,-0.24475,0.23276,0.18619,0.74227,0.5314,-0.0077906,0.00049324,0.090555,0.1231,0.23021,0.061861,0.30848,0,1
0.056382,0.25682,-0.14671,0.10895,0.025183,-0.0098793,-0.57372,-0.66174,-0.12256,0.039034,0.13134,-0.40518,-0.3698,-0.059846,-0.0442,0,1
-0.071705,-0.04246,0.14687,0.070606,0.4784,0.42859,0.61402,-0.019478,0.16269,0.2484,-0.066509,0.057237,0.29897,0.32493,0.3074,1,0
0.18066,0.24976,0.14548,0.17751,0.21144,0.012393,0.11139,0.24734,-0.035763,0.043376,0.21041,0.31503,0.20563,0.29771,0.16719,0,0
-0.16752,0.05734,-0.18636,-0.056136,0.041893,0.1615,0.21734,0.43162,-0.17505,-0.011177,-0.020303,0.16692,0.11783,0.20496,0.2069,0,0
0.29118,0.23386,-0.13075,-0.047183,0.12296,0.044378,-0.15791,0.026033,-0.023697,0.075028,0.15087,0.26567,-0.11888,0.0082683,-0.33733,0,0
-0.07769,0.2077,-0.10163,-0.041755,-0.15542,0.16504,-0.022557,-0.1319,-0.17293,0.0012189,-0.11363,0.17233,-0.45179,-0.044199,-0.20117,0,0
0.079218,-0.055904,0.091082,0.081048,0.007449,0.11737,-0.27896,0.076846,0.25623,0.19804,0.077644,-0.30879,-0.039237,0.52275,0.095565,0,0
-0.16287,-0.14595,0.22489,-0.019751,-0.356,-0.29481,-0.23658,-0.33868,-0.012083,-0.0068449,-0.058121,-0.48535,-0.36373,-0.73586,-0.54935,0,1
0.0074966,0.16041,-0.20841,-0.19972,0.27503,0.22796,-0.25697,0.0080279,-0.046872,-0.061431,0.055369,-0.23853,0.069771,0.32771,0.46985,0,1
0.11608,-0.075931,-0.052956,0.1042,0.15207,0.17429,0.13068,0.35893,-0.073791,0.049842,0.034952,0.22833,0.084435,0.41755,0.36666,1,0
-0.51575,-0.5506,-0.50147,-0.46758,-0.69674,-0.80136,-0.75783,-0.74655,-0.41175,-0.55165,-0.51295,-0.20311,-0.4073,-0.61192,-0.48172,0,0
0.20198,-0.057392,0.40177,0.38494,0.68019,-0.021392,0.63869,0.2608,0.32736,0.50055,0.29995,0.13636,0.011479,0.12832,-0.12209,0,0
1.3081e-15,-6.9791e-15,2.5716e-14,3.2257e-14,-2.307e-14,-3.0783e-14,-1.1416e-14,-6.0203e-14,1.7987e-14,2.0484e-14,1.8789e-14,-3.902e-15,-8.689e-14,-5.7341e-14,-1.3844e-13,0,0
-2.1964e-14,-1.4278e-14,-2.8692e-14,-2.6637e-14,-4.0446e-15,7.6172e-15,-2.3856e-14,-1.2512e-15,-1.9806e-14,-1.6235e-14,-2.0421e-14,-1.9175e-14,8.1874e-15,2.0724e-14,3.4461e-14,0,0
-8.7915e-15,-4.5531e-15,-2.5567e-14,-1.5236e-14,7.1803e-15,5.4424e-15,5.9059e-15,3.9401e-14,-2.1058e-14,-8.6284e-15,-1.153e-14,9.1282e-15,4.344e-14,2.59e-14,6.5902e-14,0,0
0.13477,0.097737,0.1466,0.35066,0.59228,0.86521,-0.13338,0.19285,0.45159,0.20834,-0.29074,0.23362,1.1427,0.79928,1.8377,0,0
-0.62826,-0.67049,-0.39934,-0.43384,-0.39955,-0.19392,-0.50274,-0.3487,-0.52919,-0.64972,-0.67673,-0.067027,-0.60654,-0.93747,-1.0919,0,0
-0.0061092,0.080138,0.090792,0.014571,-0.57154,-0.1504,-0.62358,-0.064305,0.068121,0.0021401,0.19067,-0.35029,0.05427,0.092733,0.14531,0,0
0.0311,-0.11555,0.035442,-0.12849,-0.10238,-0.18821,0.17436,-0.3444,0.069028,-0.023424,-0.28253,0.03932,-0.034263,-0.14786,-0.40415,0,0
0.21313,-0.010234,0.29257,0.15631,0.30423,0.26807,-0.18683,-0.3323,0.16954,-0.19306,0.50223,0.17542,-0.023312,-0.29026,-0.21372,0,0
-0.21121,-0.25214,0.16115,0.06503,-0.1655,-0.17613,-0.1763,-0.14122,0.17193,-0.067566,-0.11743,0.24628,0.55048,0.15213,0.21838,0,1
0.076037,-0.019705,0.2403,0.27234,-0.10121,0.069926,-0.022351,-0.0011379,-0.00018599,-0.012952,0.3123,0.22463,0.026445,0.084975,0.14467,0,1
0.29648,0.13336,0.20232,0.086662,0.25253,0.30654,0.089904,0.10246,0.15813,-0.076621,0.27399,0.13409,0.66924,0.3793,0.44159,0,1
-0.038392,0.072995,-0.056179,0.021633,-0.054565,0.1114,-0.30232,-0.19665,0.20542,-0.085386,0.31545,-0.26293,0.28855,-0.72153,-0.78495,1,0
0.3016,0.28657,0.34285,0.12627,0.5471,0.55459,0.17276,-0.51152,0.47412,0.08807,0.3966,-0.034746,0.33314,-0.62395,0.26619,0,0
0.22318,0.033343,0.088396,0.11441,0.32606,0.29645,0.7984,0.58078,0.23674,0.21365,0.1988,0.28432,0.96084,1.0874,0.86247,0,0
-0.061927,-0.27776,-0.041892,-0.21861,-0.027782,-0.22366,-0.18493,-0.55804,0.060728,-0.15723,-0.16881,0.44137,-0.13064,-0.68331,-0.26206,0,0
0.046117,0.047473,0.14736,0.14831,0.39404,0.11813,0.303,0.86758,0.34733,0.39314,0.095931,0.14294,0.59719,0.82951,0.26177,0,0
-0.50987,-0.60193,-1.293,-0.86066,-2.848,-2.1256,-1.5022,-0.23699,-1.883,-0.87083,0.056882,0.65149,-2.0435,-1.3063,-2.0713,0,0
-1.5043e-14,-7.0088e-15,-4.293e-14,-3.0205e-14,7.6108e-15,2.2476e-14,-1.6827e-14,4.4327e-14,-2.8154e-14,-1.158e-14,-2.6549e-14,-2.6311e-15,5.5446e-14,5.9876e-14,1.0084e-13,0,0
-0.28907,-0.12848,-0.38884,-0.15802,-0.66203,-0.41226,-0.57837,-0.33255,-0.46944,-0.18571,-0.21974,-0.16961,-0.40453,-0.6265,-0.91213,0,0
0.43477,0.41248,0.29942,0.3897,0.6767,0.65972,0.56138,0.29543,0.037346,0.36848,0.012631,-0.17565,0.55489,0.75413,1.1492,0,1
0.035586,0.0065201,0.0081489,0.25677,-0.26129,-0.19652,0.33663,0.67827,0.12891,0.1355,-0.26847,-0.29173,-0.1965,-0.11184,-0.7442,1,0
-0.052098,-0.0802,-0.2472,-0.12359,-0.1372,0.048562,-0.83901,-0.23951,-0.24291,-0.075288,-0.45538,-0.32878,-0.46272,0.1393,0.39618,0,0
-0.27087,0.0015464,-0.12949,-0.19482,-0.050694,-0.33559,-0.11006,0.032951,-0.2134,-0.30657,-0.06077,-0.26094,-0.17281,-0.65929,-0.8796,0,0
0.045071,-0.11116,-0.032231,-0.31806,-0.41816,-0.49937,-0.33699,0.09902,-0.26379,-0.57558,-0.52454,-0.28585,-0.20142,-0.25892,0.33522,0,0
-0.24675,-0.11823,-0.0077156,-0.05013,0.17442,0.039981,-0.17276,-0.074277,-0.27971,-0.19327,-0.43182,-0.4702,-0.53821,-0.29669,-0.21922,0,0
-0.32573,-0.35119,-0.13469,-0.37224,-0.11067,-0.57173,-0.25791,-0.38878,-0.14844,-0.74961,-0.60115,-0.55132,-0.37963,-0.81727,-0.11256,0,0
0.11848,0.31761,-0.012296,0.2727,0.47738,0.48517,0.29016,0.30972,-0.05158,0.16331,0.31531,0.27448,0.29119,0.44218,0.5223,0,0
0.3331,0.23131,0.51533,0.38854,0.53601,0.41011,0.7692,0.25962,0.29841,0.19979,0.47365,0.20541,0.47202,0.38113,1.1433,0,0
0.08359,0.024645,0.091512,0.10651,0.11982,-0.020548,0.14219,0.35643,0.052338,0.21087,0.07908,-0.12573,-0.20169,-0.12629,-0.43692,0,0
0.1185,0.010149,-0.069636,-0.24829,-0.0012205,0.024572,0.17615,-0.10383,0.063484,-0.013531,0.27171,-0.093305,0.16838,-0.12545,0.37795,0,0
0.13665,-0.018258,-0.014248,-0.28886,-0.083773,-0.10052,0.22353,-0.099511,0.22603,-0.070937,-0.24107,-0.28165,0.44461,0.18253,-0.080912,0,0
0.17396,0.06559,0.014036,0.078056,0.11456,-0.35169,0.64258,0.061167,0.034183,0.19493,0.14005,0.37548,-0.53323,-0.21191,-0.4117,0,0
0.27769,0.21721,0.34736,0.5087,0.083115,-0.061021,0.35131,0.11038,0.1322,0.46247,0.13138,0.22702,0.044758,0.7028,0.23259,0,0
0.11974,0.10706,-0.029009,0.065618,-0.25731,0.12577,-0.19432,-0.024283,-0.22573,-0.0098185,0.13277,-0.028688,-0.41958,-0.1371,-0.10992,0,0
-0.042437,0.039071,-0.22262,0.0047907,0.39129,-0.092165,-0.15937,0.046911,0.03236,0.098827,0.1578,0.14937,-0.3127,-0.21488,-0.91424,0,1
-0.2258,-0.16446,-0.34206,-0.044583,-0.0367,0.34155,0.080515,0.12372,-0.086334,0.14098,-0.16333,0.22751,0.092705,0.0068802,-0.12962,1,0
-0.25394,-0.051524,-0.0096987,-0.18846,0.15701,0.14671,0.37713,-0.050065,0.019182,0.10624,-0.098827,0.14084,-0.22516,0.041845,-0.048194,1,0
-0.2371,-0.048561,0.10842,0.15667,-0.10262,0.18198,-0.25576,0.35146,0.005066,0.12639,0.078328,0.23551,-0.22929,0.034297,-0.018632,0,0
-0.18289,-0.033072,-0.31246,-0.37173,-0.34104,-0.21503,0.019254,-0.29154,-0.19172,-0.13502,0.0024484,-0.05804,-0.096611,-0.15176,0.047993,0,1
-0.043334,0.23292,0.031705,0.037705,-0.047518,-0.38699,0.12634,-0.13681,-0.10076,0.14985,0.27804,-0.05033,-0.015581,-0.074254,-0.42207,0,1
-0.78866,-0.60795,-0.55958,-0.57048,-1.1009,-0.17983,-0.5441,-0.84851,-0.63729,-0.54284,-0.53504,-0.4455,-0.11221,0.0028979,0.57954,0,1
-0.17112,-0.063764,0.2971,0.20022,-0.12574,0.19077,0.52326,0.36196,0.27193,0.33048,0.1336,0.26583,0.70699,0.80802,0.85299,1,0
0.077798,0.061506,0.13183,0.18505,0.29408,0.049016,-0.17689,0.11435,0.1326,-0.028329,0.28844,0.0024771,-0.30697,-0.33044,-0.24462,1,0
-0.52733,-0.3828,-0.3478,-0.36246,-0.25138,-0.31034,-0.27185,-0.40185,-0.2376,-0.31909,-0.47021,-0.27046,0.13338,0.2253,0.24628,0,0
0.68049,0.59389,0.34008,0.39477,0.81115,0.77262,0.20586,0.24509,0.43137,0.3831,0.30431,0.074129,0.16781,0.21406,0.075191,0,0
-0.0089152,0.081802,-0.32071,-0.26491,-0.31209,0.055079,-0.29932,-0.20387,-0.14614,-0.13143,-0.29537,-0.28784,0.054826,0.24126,-0.14904,0,0
-0.2273,0.063688,-0.32158,-0.29731,0.092405,0.17342,-0.093494,0.042943,-0.37061,-0.28739,-0.20477,-0.08975,-0.22544,0.013649,-0.17994,0,0
0.10548,0.19938,0.56976,0.36961,0.44002,0.47672,0.43653,-0.14315,0.51712,0.24658,-0.20989,0.16045,0.17537,0.32166,0.41142,0,0
0.093074,0.042356,0.111,0.075771,0.2293,-0.14024,0.13626,0.082614,0.1703,0.27304,-0.042998,-0.13087,0.21478,0.50294,-0.18326,0,0
-0.34462,-0.25395,0.0020837,-0.14576,-0.15954,-0.21924,-0.31282,-0.63605,-0.25176,-0.094864,-0.25302,-0.021388,-0.62321,-0.39847,-0.41388,0,0
0.12246,0.073462,0.15708,0.13504,-0.15768,-0.15471,-0.20994,-0.056761,-0.05427,0.122,0.35798,0.032683,0.10726,0.71927,0.30361,0,0
-0.0046793,0.1185,0.209,0.30374,0.46289,0.57722,0.052195,-0.2887,0.054616,0.23006,-0.28462,-0.30916,-0.24529,-0.037768,-0.60238,0,0
0.40571,0.22548,0.56791,0.74385,0.31441,0.20146,0.53538,0.65285,0.5173,0.7191,0.23619,0.35703,0.34664,0.74404,0.25875,0,0
0.15795,0.085269,0.012166,-0.046009,-0.095226,-0.18835,-0.13316,-0.028781,0.0023955,-0.026291,0.010812,0.020487,-0.30275,-0.20783,-0.30113,0,0
0.18954,0.042441,0.15092,-0.12616,-0.0043395,-0.48031,0.08848,-0.036725,0.067543,0.0070284,0.1991,0.29647,-0.20292,-0.34746,-0.55462,0,0
0.30697,0.08684,0.35277,0.37645,-0.51281,-0.074456,-0.25356,0.34151,0.01609,0.21807,0.35978,0.087478,0.38472,0.11924,0.16525,0,0
0.35309,0.30932,0.34288,0.32205,0.20852,0.18321,0.60466,0.16089,0.61708,0.41808,0.62815,0.15772,0.55298,0.20978,0.41952,0,0
-0.35626,-0.31301,-0.37533,-0.19504,-0.43364,-0.12954,-0.027826,0.034459,-0.32635,-0.16792,-0.099452,-0.042049,-0.30926,-0.13877,0.57102,0,0
0.50244,0.032417,0.32393,0.26948,0.65218,0.17937,0.4871,0.52186,0.60913,0.31423,0.31413,0.346,0.73009,0.17902,0.4729,0,0
0.12475,0.1815,-0.28232,-0.29197,0.2764,0.088458,0.095296,0.0039696,0.14784,-0.099516,0.16009,0.13005,-0.070356,-0.15783,-0.1215,0,0
-0.04495,-0.075456,-0.045805,-0.09014,0.33814,0.1568,0.10052,0.46574,0.1666,-0.068148,-0.020094,-0.10435,0.24678,-0.25793,-0.327,0,0
-0.11976,-0.068234,-0.25721,-0.20302,0.22414,0.26155,-0.35952,-0.070543,-0.0088908,-0.14038,-0.045065,0.24166,-0.1863,-0.35439,-0.20066,0,0
0.43386,0.24078,0.25727,0.11459,0.41821,0.32944,0.12293,0.14827,0.3124,-0.0040298,0.37807,0.090029,0.40409,-0.070685,0.53504,0,0
0.061286,0.032217,-0.24101,-0.19707,0.035118,-0.11235,-0.24162,-0.29544,-0.22182,-0.41391,-0.094896,-0.13557,-0.12913,-0.35083,-0.29421,0,0
-0.017025,-0.099651,-0.28837,-0.23819,0.26034,0.0837,-0.10413,0.16863,0.16313,-0.2259,-0.16585,-0.27107,0.29055,-0.060009,-0.079676,0,0
-0.13324,-0.25839,-0.32128,-0.41412,-0.27536,-0.14415,-0.77418,-0.18294,-0.27312,-0.43488,-0.19197,-0.20713,-0.2094,-0.10442,0.11085,0,0
0.026408,0.047001,0.070422,-0.11596,-0.58768,-0.54931,-0.21817,-0.24555,0.3296,0.083718,0.065555,-0.35069,0.21099,-0.077087,-0.48687,0,0
0.029806,-0.08583,0.037367,0.14566,0.11971,0.068568,-0.16547,0.26409,-0.13732,-0.25325,-0.066635,-0.0084551,0.081267,-0.15668,0.33667,0,0
0.22327,0.12231,0.33547,0.31557,0.52193,0.3074,0.46803,-0.010843,0.34524,0.1656,0.21577,0.26419,0.13049,-0.27872,0.43375,0,0
0.066396,0.18677,-0.016161,-0.066136,0.46805,0.36407,0.84931,0.21586,-0.019133,-0.12337,0.035327,0.44359,0.31037,0.12268,1.0274,0,0
-0.15322,0.15532,-0.0051178,-0.02442,0.1795,-0.10218,0.33601,-0.11875,0.13632,0.061484,-0.10539,-0.066976,0.15771,-0.16589,0.17709,0,0
0.054448,-0.11031,-0.14962,0.017679,0.20551,0.35368,-0.10265,0.10076,-0.084935,-0.068391,-0.067946,-0.092616,-0.2527,-0.33651,0.12028,0,0
0.009507,-0.079982,0.23537,0.15457,-0.34839,0.15589,-0.28848,-0.084661,0.24679,0.21846,0.18419,-0.21448,0.066131,0.21717,-0.082023,0,0
0.041463,0.10637,0.063064,0.027793,-0.26607,-0.025071,-0.14216,-0.21809,0.13333,0.13974,0.085512,-0.17307,-0.11734,-0.13827,-0.044499,0,0
-0.26745,-0.12222,-0.23031,-0.1953,-0.3896,-0.20152,0.19951,0.0076797,0.1268,0.11042,-0.11627,0.25692,0.24394,0.51199,0.14042,0,0
-0.1996,-0.26714,0.17911,-0.13015,-0.30932,-0.14742,-0.45291,-0.31436,-0.10424,-0.23902,-0.16307,-0.10111,-0.10669,-0.055591,0.10291,0,0
-0.073644,-0.033879,-0.059198,0.0068215,-0.20309,-0.37558,-0.26896,-0.35035,-0.00654,0.035743,-0.027028,0.08805,0.066074,0.078692,-0.2249,0,0
0.068813,0.12747,-0.061721,0.041676,0.038297,0.072324,-0.262,-0.41365,-0.33438,-0.34183,0.14695,0.42399,0.18995,0.058903,0.51252,0,0
-0.021953,-0.17275,0.13628,0.13574,0.45449,0.16857,-0.13062,-0.051077,-0.073861,-0.058569,-0.19696,-0.030505,-0.068961,0.083297,0.31683,0,0
0.2329,0.13509,0.18629,0.3443,0.41893,0.1485,0.72424,0.69339,0.11329,0.27902,0.12771,0.1151,0.54483,0.22468,-0.061966,0,0
0.17791,0.14801,-0.082975,0.000166,-0.1193,-0.16806,0.10267,0.020847,-0.41299,0.096201,0.11185,0.35962,-0.072702,0.25481,-0.091414,0,1
-0.18002,-0.1383,-0.36992,-0.17438,-0.55599,-0.44317,-0.48822,-0.46391,-0.49657,-0.18275,-0.22525,-0.13241,-0.47288,0.07578,-0.60318,0,1
-0.16966,-0.19752,0.13282,-0.09401,-0.069329,0.051358,-0.35112,-0.45842,-0.093136,-0.040629,-0.30129,-0.35354,0.07207,0.17275,0.068781,1,0
-0.28313,-0.24903,0.019483,0.21615,-0.30583,-0.11657,-0.31715,-0.4238,-0.29613,-0.23809,-0.34294,-0.51273,-0.38128,-0.39403,-0.33185,1,0
0.10703,0.029568,0.26236,0.25817,0.68027,0.67402,0.57681,0.277,0.19351,0.24837,-0.068566,-0.036224,0.26377,0.24962,0.25374,0,0
-0.014866,-0.028826,0.046832,-0.054326,0.10634,0.081758,0.37623,0.6094,-0.19629,-0.18787,-0.11375,0.18424,0.10629,-0.035848,-0.06165,0,0
-0.17349,-0.39534,-0.22776,-0.23991,-0.70995,-0.7737,-0.15141,0.7462,-0.42479,-0.16404,-0.23339,-0.090737,0.075446,0.15341,-0.013008,0,0
-0.067421,0.044608,-0.41979,-0.26654,0.040961,-0.27795,-0.43868,-0.62023,-0.32681,-0.081046,-0.19744,-0.11472,-0.0017133,-0.043288,0.0018556,0,0
-0.10782,-0.003934,-0.068005,-0.17571,-0.18417,0.079539,-0.22747,0.090516,-0.036324,-0.21777,-0.22926,-0.15305,-0.16958,-0.12764,-0.26603,0,0
-0.34704,-0.36061,-0.16649,-0.10951,-0.71779,-0.35972,-0.67412,-0.087807,-0.17804,-0.025499,-0.16563,-0.38468,-0.46698,0.048223,-0.13365,0,0
0.1483,0.13837,0.24729,0.31942,0.10827,0.25688,0.27626,0.078704,0.085992,0.20591,0.279,0.10172,-0.46919,-0.28739,-0.43642,0,0
-0.11898,0.017923,-0.11786,0.026647,-0.53348,-0.1549,0.068353,0.32224,-0.26607,0.092757,-0.053963,-0.0048964,-0.10618,0.1849,-0.22478,0,1
-0.13372,-0.095764,-0.1882,-0.22314,-0.12727,-0.19442,-0.48235,-0.28417,-0.01468,-0.073413,0.053672,-0.13465,-0.23309,-0.23209,-0.40202,0,1
-0.12605,-0.20826,-0.20349,-0.17385,0.092343,0.1835,0.12321,0.084642,0.002296,0.010253,-0.03029,-0.24322,0.10495,0.21282,0.50995,0,1
-0.26663,-0.13661,-0.24157,-0.32186,-0.8609,-0.23723,-0.41032,-0.55747,-0.35573,-0.40248,-0.20592,-0.094687,-0.83177,-0.89422,-0.28453,1,0
-0.087581,-0.0956,-0.2982,0.028782,-0.028011,0.071046,0.058537,0.2448,-0.33693,0.09453,-0.12122,0.076764,-0.2348,-0.096614,-0.11003,1,0
0.052783,0.17343,0.13514,0.2563,0.082678,0.12627,0.088191,0.16282,0.063336,0.17128,0.059622,0.20513,0.039594,-0.14108,-0.064748,0,0
0.03687,0.036733,0.25579,0.22588,-0.21667,0.09527,-0.10323,0.4053,0.25725,0.28646,0.20896,0.18015,-0.04533,0.22699,-0.53956,0,0
0.158,0.0096276,0.16292,0.15009,0.102,-0.16807,0.1829,0.46478,0.26453,0.35421,0.19642,0.19295,-0.43061,-0.34659,-1.1544,0,0
-0.40071,-0.17533,-0.38453,-0.1723,-0.5932,-0.48178,-0.18171,0.019659,-0.040143,0.08522,-0.26158,-0.45412,-0.29459,-0.13767,-0.67639,0,0
0.096816,0.15705,0.10609,-0.5152,0.60485,-0.047994,0.30688,-0.80864,0.27655,-0.55036,0.14914,-0.29516,0.18718,-0.92909,-0.29847,0,0
0.14249,0.14085,0.18454,0.011982,0.14975,-0.28102,-0.20307,-0.57459,0.14248,0.040121,0.42044,0.066188,0.1104,0.10683,-0.32019,0,0
-0.038005,-0.040592,-0.058576,0.050104,-0.4572,-0.19859,-0.16978,-0.24578,-0.089718,0.078393,-0.1876,-0.32719,-0.60057,-0.032162,-0.5979,0,0
0.20663,0.26327,0.026269,0.0089904,0.070913,-0.45843,0.28207,-0.009537,-0.00054807,0.058201,0.10666,0.23138,-0.026219,-0.025263,-0.54353,0,0
0.18327,0.34538,0.15501,0.26893,0.3069,0.31762,0.12177,0.23741,0.13828,0.19009,0.36844,0.32604,0.12491,0.46364,0.17053,0,0
3.9972e-14,1.7949e-15,1.0376e-13,9.5284e-14,-2.8407e-14,-8.8803e-14,1.3795e-14,-1.332e-13,6.8408e-14,4.837e-14,4.5906e-14,1.3378e-15,-2.001e-13,-1.6778e-13,-3.4148e-13,0,0
-0.29767,-0.037693,-0.51941,-0.49344,-0.24129,-0.11622,0.13212,-0.18345,-0.43607,-0.51447,0.00061188,0.099832,0.18352,0.30525,1.1993,0,0
-0.21985,-0.074409,0.22964,-0.079139,0.91238,0.12056,0.94435,0.35344,0.070003,-0.091609,-0.32166,0.26188,-0.23548,-0.72972,-0.31457,0,0
0.18466,0.39173,0.27846,0.12753,0.46179,0.53569,0.78015,0.066048,0.42108,-0.067756,0.15209,0.24592,0.69058,0.51223,1.689,0,0
