"R Caud","L Caud","R Put","L Put","R NAcc","L NAcc","R Amyg","L Amyg","R Ins","L Ins","ACC","PCC","R OFC","L OFC","vmPFC","Outcome","Antic"
1.0929,0.74406,1.2151,0.56698,1.4583,0.68784,0.70808,0.30457,1.3756,0.1794,0.64428,-0.07473,0.68891,-0.63381,0.29674,0,0
-0.3515,-0.3721,-0.36823,-0.12819,-0.44542,0.18213,0.15341,0.56255,-0.56161,0.25427,-0.56285,0.047224,-0.47999,0.035849,0.21348,0,0
-0.04281,-0.47633,0.20848,-0.07652,0.66068,-0.19942,0.8669,0.18573,0.29361,-0.15399,-0.27105,-0.67881,0.020759,-0.2667,0.027119,0,0
-0.21245,-0.23243,-0.25809,-0.018515,-0.31696,-0.14285,0.059962,0.17033,-0.11474,-0.13365,-0.47697,-0.05327,-0.20026,-0.15818,0.079349,0,0
-0.27767,-0.4917,-0.091663,0.083523,0.010792,-0.29982,0.47789,0.085288,0.032708,0.14982,-0.25063,0.13594,0.43872,-0.26371,-0.75291,0,0
0.27404,0.080266,0.39417,0.3341,0.15372,0.26672,-0.26984,-0.099371,0.04767,0.21231,0.007643,0.11252,-0.22411,-0.03785,0.46534,0,0
0.18617,0.10461,-0.079429,-0.21523,-0.052558,0.03337,0.00080011,-0.095605,0.10956,-0.20093,0.073143,0.26838,0.36384,-0.21067,-0.49617,0,0
0.092085,0.26196,-0.051819,0.023983,-0.052174,-0.057864,0.15887,-0.094376,-0.38866,-0.16036,-0.20512,0.48076,-0.1342,-0.023674,0.21489,0,1
-0.003589,-0.11132,0.0011365,-0.22087,0.39457,-0.14213,0.4791,-0.30293,-0.13293,-0.26828,-0.24042,0.19465,0.28976,-0.25876,-0.62272,0,1
-0.13023,-0.11395,-0.40042,-0.1212,0.24136,0.038074,0.19566,0.02354,-0.39746,-0.11543,-0.17105,-0.32293,0.19066,0.20306,0.18641,1,0
-0.18623,-0.25787,0.10004,-0.019461,0.23397,-0.18004,0.29638,0.4702,0.1631,-0.022521,0.075615,0.15782,0.33354,0.014729,0.34358,0,0
-0.36182,-0.066146,-0.11551,-0.11069,-0.3081,-0.39901,-0.076267,-0.34726,-0.07077,-0.23318,0.033219,-0.089085,-0.092602,0.080512,0.17063,0,0
-0.36926,-0.21083,-0.14187,-0.16755,0.46598,0.50445,0.68428,0.046034,-0.15291,-0.087354,0.19369,0.092277,0.46274,0.43588,0.39826,0,0
-0.46226,-0.16334,-0.036764,-0.12926,-0.15527,-0.31987,0.28778,-0.5055,-0.14634,0.022054,-0.26918,-0.4792,0.22453,-0.1397,0.018142,0,0
-0.14935,-0.21421,0.49483,0.09721,0.20498,0.092277,0.43944,-0.1163,0.1361,-0.012095,0.014682,-0.041803,0.039323,0.20053,0.71703,0,0
-0.0025012,-0.064639,0.039277,-0.42611,-0.24799,-0.094006,-0.0051602,-0.4271,0.11847,-0.52785,-0.063308,0.23761,0.16673,0.14477,0.51913,0,1
0.31033,0.2581,0.68764,-0.23734,0.85557,0.81314,0.71943,0.27361,0.56634,-0.35345,0.42597,0.43186,0.55773,0.85388,1.4918,0,1
-0.10834,-0.204,-0.15855,-0.80134,-0.0051921,-0.65666,0.32848,-0.2936,0.067273,-0.72154,-0.27539,0.22958,0.46991,-0.11717,-0.16505,1,0
0.11177,0.21864,0.58689,0.30955,0.9658,0.64442,0.51762,-0.13544,0.62639,0.1089,0.31772,0.31455,0.75245,0.50089,0.92528,0,0
-1.4663e-14,-3.5437e-15,-1.0918e-14,4.7508e-15,-5.456e-14,-4.7886e-15,-2.0837e-14,-2.6891e-16,-8.3968e-15,7.8956e-15,-7.8188e-15,-1.0413e-14,-2.7698e-14,1.1995e-15,9.655e-15,0,0
-1.0792e-14,-1.3547e-14,-1.3721e-14,-1.0442e-14,-2.804e-14,-7.8137e-15,-3.3044e-14,-2.1745e-14,-5.8229e-15,-1.3834e-14,-1.3825e-14,-3.3522e-15,-1.8272e-14,-1.7735e-14,1.3783e-14,0,0
-1.1365e-15,-3.5609e-15,-5.4269e-15,-8.9158e-15,7.6032e-15,-2.1061e-16,1.2e-15,-1.7818e-14,-8.8394e-17,-2.8143e-15,-5.1365e-15,-5.3459e-15,1.0526e-14,-8.2969e-15,-3.1437e-15,0,0
2.6828e-15,-9.0859e-16,-2.5106e-15,2.1324e-15,6.4604e-15,-1.096e-14,-1.0915e-15,-6.8839e-15,-7.7138e-15,8.0949e-16,2.0875e-15,-7.2915e-17,-5.2236e-15,-1.3194e-14,-2.1594e-14,0,0
4.6081e-15,-1.964e-15,1.1357e-14,8.4507e-15,-2.7351e-15,-8.2054e-15,2.6162e-15,-1.6887e-14,6.0649e-15,8.5473e-15,-2.9953e-15,-9.4002e-15,1.0703e-14,5.6487e-15,-9.8108e-16,0,0
-0.58545,-0.025778,-1.0713,0.11673,-2.1251,-0.42417,-1.7424,-0.53905,-1.8542,0.14809,-0.16102,-0.022478,-2.2181,-0.70196,-0.70882,0,0
0.027319,0.06787,-0.13908,-0.044184,-0.51793,0.50074,-1.1278,-0.072644,-0.28742,0.11532,0.096939,0.73352,-0.91664,-0.14655,0.85024,0,0
-0.040333,0.19428,-0.039261,-0.05299,0.13987,0.14854,0.7126,0.34598,0.30489,0.14486,-0.12058,-0.28856,0.47339,0.21835,0.62257,0,0
-0.05976,0.19995,-0.17378,0.26468,0.12994,0.53671,-0.62903,0.26139,-0.24937,0.22452,-0.091164,0.12376,-0.5401,0.31911,-0.32859,0,0
-0.15859,-0.26562,-0.2756,-0.48183,-0.76582,-0.78271,-0.6148,-0.71039,-0.11545,-0.46005,-0.31202,-0.54921,-0.024931,-0.24778,-0.78336,0,1
-0.068819,-0.010582,-0.34202,-0.13289,-0.084745,0.27877,-0.15909,0.27346,-0.31203,0.046225,-0.10121,-0.16209,-0.636,-0.30134,-0.81352,0,1
0.18075,-0.033196,-0.38443,-0.14622,-0.35869,-0.35921,-0.19507,-0.31788,0.024345,-0.18501,-0.079461,-0.095051,0.18661,-0.34972,-0.098026,0,1
-0.2739,-0.39743,-0.19374,-0.084981,-0.65975,-0.51432,-0.54927,-0.37903,-0.19101,-0.091471,-0.28988,0.070951,-0.52205,-0.3103,-0.79155,1,0
0.13518,-0.12076,-0.17867,-0.043658,0.038665,-0.37385,-0.47517,-0.68489,0.03662,-0.046817,0.016816,-0.53892,0.20271,-0.2196,-0.58527,0,0
-0.018071,0.26811,0.060145,0.32632,0.014911,0.071705,-0.12854,0.27024,0.019888,0.37263,0.17012,-0.19458,-0.3297,0.058969,0.038078,0,0
0.17874,0.25354,-0.085751,-0.083654,-0.25757,-0.19534,-0.38291,-0.31608,0.29838,-0.0017517,0.33887,-0.12119,0.10375,-0.31958,-0.024613,0,0
0.30692,0.54569,0.013534,0.14665,0.55622,0.33874,-0.42516,0.06168,0.23269,0.06721,0.37776,-0.097615,-0.17355,0.092019,-0.004441,0,0
0.41107,0.086763,0.13529,0.1581,-0.056569,-0.16867,-0.13661,-0.48431,0.13208,-0.014239,0.38645,0.27917,0.14436,-0.20445,0.034748,0,0
-0.0082681,0.30337,-0.20294,0.29342,-0.14726,0.25613,0.057091,0.2705,-0.22355,0.42873,0.046048,0.1151,-0.052309,0.25065,-0.24441,0,0
0.037176,0.1441,0.055336,0.11979,-0.42604,-0.26859,0.2955,0.33411,0.22625,0.13021,0.36079,-0.24205,0.55782,0.42922,0.35785,0,0
0.14138,0.29997,0.15858,0.1394,0.069593,0.39904,0.34109,0.9953,0.073308,0.20117,0.12001,0.28391,-0.088812,0.068432,-0.14118,0,1
0.13189,0.030886,-0.26478,-0.22629,-0.75333,-0.34737,-0.63927,-0.51508,-0.14802,-0.050691,0.015314,-0.70214,0.089961,-3.5901e-05,0.052123,1,0
-0.4055,-0.40676,0.52358,0.20878,1.0123,1.053,1.007,1.3617,0.37169,0.4028,-0.68573,0.46123,0.2942,0.17066,0.20259,0,0
-6.9865e-15,-1.5014e-14,-2.1108e-15,-1.9919e-15,-2.1584e-14,-1.326e-14,-1.2903e-14,-7.0162e-15,-3.2108e-15,-2.8541e-15,-1.5757e-14,-1.2189e-14,-7.2095e-15,-1.1416e-14,-7.4771e-15,0,0
1.3165e-15,-5.1913e-17,-2.2879e-15,-6.0434e-16,-2.1017e-15,4.5585e-15,7.7704e-15,1.5091e-14,5.1554e-15,1.026e-15,2.7584e-15,-3.534e-16,-6.7928e-15,2.0288e-15,-6.1498e-15,0,0
8.2155e-16,5.348e-15,-7.2796e-15,3.7737e-15,1.2634e-14,7.9267e-15,9.0298e-15,2.094e-14,3.0184e-16,3.2607e-15,5.9459e-15,7.4846e-15,-1.4743e-15,1.269e-14,9.6129e-15,0,0
8.4283e-15,5.9719e-15,6.9432e-15,3.6501e-15,-4.4252e-15,2.604e-15,2.0956e-15,-4.2948e-15,6.61e-15,5.4803e-15,3.8813e-15,-5.1219e-15,1.2356e-14,8.7188e-15,4.1102e-15,0,0
-5.5369e-15,-4.8816e-15,3.2977e-16,-8.4427e-16,6.8565e-15,-4.5668e-15,5.4838e-15,6.5178e-15,5.1602e-15,-1.3434e-16,-1.1467e-15,1.3319e-15,-6.4961e-15,-8.7181e-15,-8.1261e-15,0,0
-0.30846,-0.53179,-0.14318,-0.54524,-0.37526,-0.7737,-0.093015,-0.4435,-0.10836,-0.47257,-0.14478,0.026318,0.37294,-0.32688,0.048243,0,0
-3.0324e-15,3.5676e-16,-6.2433e-16,-8.3244e-16,-1.4003e-14,-3.2703e-15,1.4716e-15,2.973e-16,2.0439e-15,-7.4325e-16,-1.0554e-15,2.0811e-16,-6.0649e-15,-3.8649e-15,-7.7669e-15,0,0
0.34498,0.079175,0.29963,0.39305,0.33734,-0.20142,0.10919,0.5709,0.40798,0.34189,0.50841,-0.12751,0.11998,0.36871,-0.25177,0,0
0.13498,0.26282,0.036838,0.59176,0.081512,0.06873,0.48088,0.50785,-0.096436,0.45073,0.22356,0.27916,-0.53925,0.063705,-0.3537,0,0
0.29664,0.14737,0.36667,0.20549,0.25238,-0.086924,0.077118,-0.0093119,0.26073,0.021165,0.17582,0.10685,0.056579,-0.45979,-0.89264,0,0
0.28102,0.13416,-0.24366,0.48477,-0.3798,-0.3598,0.14613,-0.032299,-0.33442,0.22907,0.050024,0.04065,-0.01209,-0.38205,-1.0637,0,0
0.39414,0.3343,0.16684,0.3741,0.3764,0.23873,-0.025834,0.29976,0.041029,0.22686,0.56235,-0.21171,0.29994,0.33782,0.05427,0,0
0.22258,0.44398,0.15131,0.69782,-0.0016681,0.083722,-0.068729,0.68317,-0.26098,0.48786,0.25619,0.33182,-0.32117,0.3948,-0.58742,0,1
0.11063,0.35795,0.10172,0.43055,-0.1657,0.32256,-0.26256,0.017268,0.057432,0.44514,0.43984,0.026124,-0.030641,0.65247,-0.29663,1,0
0.15359,0.032687,0.22518,-0.27065,0.45792,-0.15332,0.50149,0.17846,0.12203,-0.29537,0.25272,0.48476,-0.21396,-0.041354,-0.89986,1,0
-0.31798,-0.46967,0.17573,-1.016,-0.75472,-0.76378,-0.38179,-1.1767,0.46935,-1.0433,-0.21138,0.51375,-0.19204,-1.8157,-1.3186,0,0
0.16232,0.35305,-0.06813,0.12024,-0.12302,0.15735,-0.077298,-0.26955,-0.1369,0.059372,0.35309,0.26152,0.27858,0.61819,1.5204,0,1
0.28435,0.18032,0.61919,-0.43304,1.0028,0.21903,1.1578,-0.43877,1.0312,-0.51121,0.51539,0.12565,1.3584,0.017913,0.7346,0,1
0.085582,-0.01361,0.45622,-0.16649,0.2856,0.28951,0.42027,-0.67549,0.3149,-0.06727,-0.071875,0.087901,0.3073,0.20715,1.0762,0,1
0.14015,0.28785,0.22755,-0.096558,0.66255,0.98036,-0.096152,0.17825,0.36131,-0.19113,-0.15163,-0.34875,0.12369,0.23786,0.87899,1,0
0.014032,-0.27353,0.23631,-0.26565,0.36469,-0.54495,0.43123,-0.35007,-0.2713,-0.33772,-0.62676,-0.064633,0.052028,-0.094655,-0.097894,1,0
0.38526,0.16443,0.55476,-0.14421,1.1238,0.43534,0.48229,-0.79574,0.31917,-0.17219,0.095599,-0.70502,0.83012,0.50467,2.7248,0,0
-0.49004,-0.52095,-0.21358,-0.51483,-0.24258,-0.15422,0.20682,0.13329,0.26783,-0.55535,-0.56896,-0.060857,0.17955,-0.41589,0.56682,0,0
-0.70305,-0.74711,-0.23072,-0.54309,-0.22404,-0.3511,-0.40056,-0.28382,-0.32061,-0.40457,-0.14227,-0.42462,-0.49925,-0.61741,0.70663,0,0
-0.047243,-0.42875,0.11368,0.43104,0.045482,0.36275,0.81774,0.12796,0.022195,0.62797,-0.81227,-0.29083,0.3915,0.74682,0.65932,0,0
-0.43431,-0.82588,-0.13543,-0.70566,0.061426,-0.43901,0.21719,-0.31451,0.19644,-0.45635,-0.21472,0.036059,0.23224,-0.14345,0.46558,0,0
-0.21666,-0.096038,0.027463,0.26705,0.51914,0.64511,0.037068,0.31866,0.25359,0.4935,-0.22244,0.042786,0.17933,0.52768,0.30815,0,0
0.43381,0.22887,0.35527,-0.11161,0.48582,0.14328,0.39516,0.15842,0.74933,-0.27549,0.09974,-0.016521,0.45308,-0.064037,-0.05435,0,0
-0.093127,-0.040405,-0.45656,0.24195,-0.11298,-0.050296,-0.12382,0.81644,-0.59135,0.22877,-0.026428,-0.22804,-0.25743,0.21724,-0.96358,0,0
-0.34402,-0.48393,-0.51118,-0.67496,0.082934,-0.46837,-0.0027455,-0.47769,-0.3155,-0.6183,-0.5837,-0.27458,0.29143,-0.27017,0.050337,0,0
-0.089286,0.2155,-0.04788,0.3678,-0.18044,-0.047606,-0.40811,0.35593,-0.39178,0.12428,0.017173,-0.48871,-0.50845,-0.025955,-0.29142,0,0
-0.387,-0.077206,-0.22639,-0.33301,0.048678,-0.10065,-0.18179,-0.024931,-0.24858,-0.39813,-0.11403,-0.083315,0.21633,0.10517,0.41815,0,0
0.01616,-0.27796,-0.049708,0.63788,-0.23737,0.50625,-0.48946,0.60826,-0.32563,0.57181,-0.18531,-0.12675,-0.27282,0.44152,-0.57261,0,0
-0.29255,-0.061148,-0.070657,-0.8627,-0.5558,-0.82245,0.21148,-1.5978,-0.17982,-1.1089,-0.11044,0.889,0.41253,-0.93087,-0.19725,0,0
-1.6426e-14,-3.5044e-15,-1.4404e-14,-8.2649e-15,-2.1703e-14,-1.7838e-15,-1.6574e-14,-4.8757e-15,-1.2189e-14,-8.5027e-15,-6.2135e-15,1.9027e-15,-1.6946e-14,-3.3892e-15,1.013e-14,0,0
0.27769,0.39922,0.16106,0.89845,-0.4334,0.40815,-0.72384,0.47001,-0.13772,0.79461,0.099315,-0.43679,-0.7193,0.24976,-1.412,0,0
-0.53269,-0.43019,-0.34602,-0.78747,-0.7554,-0.55914,-0.48122,-0.29976,-0.71597,-0.97204,-0.47325,0.30926,-1.2029,-0.93377,-0.75298,0,0
0.46068,0.52903,-0.2931,0.47878,0.012913,0.71518,-0.36045,0.42118,-0.53017,0.75772,0.43776,0.28602,-0.6767,0.42516,0.22181,0,0
-0.34898,-0.14228,-0.25987,0.011504,0.26343,-0.068287,0.30681,0.084901,-0.40622,0.1949,-0.52306,0.1855,-0.06275,0.071194,-0.86362,0,0
-0.010666,-0.047543,-0.30139,0.51478,0.22486,0.2489,-0.58867,0.48309,-0.35053,0.9118,-0.081378,-0.22065,-0.55558,0.63842,-0.11215,0,0
-0.22149,0.20661,-0.39225,0.39064,0.20587,0.016062,-0.11134,0.37759,-0.11146,0.4923,0.088739,0.093454,-0.55266,0.328,-0.37056,0,0
0.056435,0.15712,-0.28158,0.52907,-0.10081,-0.058115,-0.62695,0.45338,-0.058825,0.55561,0.412,-0.12178,-0.77285,0.093448,-0.51356,0,0
0.17077,0.51309,-0.35543,0.20833,-0.18004,0.49704,0.02754,0.45063,-0.11194,0.29726,-0.022308,0.42932,0.062833,0.57163,0.23416,0,0
0.1538,0.4864,-0.10501,0.079142,-0.62007,0.44732,0.071002,0.46826,0.072237,0.3619,0.090113,-0.27558,-0.12717,0.073,0.0069533,0,0
-0.050428,0.13301,-0.38016,0.57592,-1.3757,-0.070058,-0.48083,0.59209,-0.67888,0.52579,0.046719,0.91709,-0.3034,0.12906,-0.35806,0,0
0.65922,0.18406,0.42573,-0.26861,-0.016937,-1.2737,-0.6201,-2.262,0.28341,-0.83321,0.67481,0.4838,0.40757,-1.3893,0.9071,0,0
-0.52664,-0.79222,-0.0063025,-0.57642,-0.1677,-0.55504,0.41885,0.23452,-0.041008,-0.44366,-0.45302,-0.62557,0.45722,-0.58749,-0.35005,0,0
0.29975,0.03522,0.33393,0.42685,0.24496,-0.47112,0.064092,0.057072,0.3428,0.60441,0.25244,0.10045,0.22397,0.63896,0.23663,0,0
-0.77076,-0.67312,-0.3894,-0.48878,-0.57357,-0.75912,-0.36895,-0.44881,-0.44539,-0.51279,-0.86349,-0.29349,-0.99033,-0.53977,-0.18573,0,0
-0.41352,-0.68437,0.23639,-0.36757,0.45108,0.00869,0.50499,0.48187,0.26687,-0.25872,-0.073911,0.097614,-0.22294,-0.53704,-0.45711,0,0
0.019732,0.11696,0.092831,-0.47309,0.24868,0.036696,0.28764,0.39643,0.38843,-0.2548,0.080542,-0.11703,0.63627,0.63409,0.60234,0,0
-0.0089526,-0.054636,-0.26591,0.0081527,0.74239,0.55882,0.11301,0.14664,-0.19028,0.037834,-0.061974,-0.44269,-0.13369,0.0278,-0.31468,0,0
0.24546,0.46014,0.21455,-0.091231,0.36963,0.52225,0.33077,0.20594,0.37505,0.20232,0.17131,0.060074,0.35216,0.51324,0.099989,0,0
0.034258,0.13204,0.017828,0.22097,-0.012871,0.20383,-0.33452,0.091762,-0.12094,0.12158,-0.055549,0.066608,-0.21284,-0.13228,-0.26958,0,0
0.0026121,0.040011,-0.16246,-0.35867,-0.19775,0.039321,0.21092,0.017226,-0.050116,-0.16347,0.1016,-0.031757,0.14515,-0.16906,0.20929,0,0
0.010191,0.0054212,-0.14256,-0.10043,-0.22948,0.12019,-0.30318,0.31978,0.012899,-0.066646,0.080841,-0.073371,-0.087661,0.092618,0.40101,0,0
0.048711,-0.0030873,-0.023855,-0.12963,-0.40247,-0.37595,0.057836,-0.15191,0.20932,-0.27141,-0.024496,0.15251,0.0028858,-0.28647,-0.15564,0,0
0.17755,0.10522,0.043078,-0.090613,-0.68551,-0.095148,-0.75005,-0.48691,0.012617,-0.028242,0.19043,0.1596,0.068066,-0.089376,0.35113,0,0
-0.18969,-0.12759,0.083038,-0.16593,-0.51119,-0.11132,0.27304,-0.087871,0.091608,-0.16687,-0.014126,-0.11297,0.49147,0.040183,0.52212,0,1
-0.19403,-0.334,-0.18375,-0.038823,-0.58575,-0.023134,-0.1248,-0.71443,0.0035448,-0.0030025,0.075121,-0.30919,0.31672,-0.28497,-0.15522,0,1
0.054724,0.13679,0.13891,0.1157,0.2357,0.23984,0.14735,-0.19182,0.34601,0.14207,0.1471,0.19603,0.13098,-0.10854,0.41625,1,0
0.47429,0.66844,0.25181,0.25884,0.32136,0.66921,0.25732,0.46581,0.40183,0.23446,0.6145,0.20698,0.59511,0.55398,0.3383,1,0
0.37299,0.49312,0.37017,0.12891,-0.066464,0.023886,-0.19092,-0.14568,0.50722,0.10254,0.38462,0.30711,0.27677,0.010681,0.36429,0,0
0.36221,0.2655,0.071709,0.31273,0.058266,0.47053,0.50627,0.58257,0.13457,0.32064,0.50195,0.26727,0.052501,0.16439,0.039841,0,0
0.19986,0.2686,0.44,0.3193,0.16982,0.28261,0.6689,-0.20339,0.245,0.033374,0.24931,0.38073,0.52591,0.053125,-0.26255,0,0
0.30011,0.10581,0.26951,0.30143,0.33138,0.18325,0.20872,0.41632,0.048042,0.32627,0.39897,0.24823,0.0044422,0.53497,0.060899,0,0
0.34303,0.26019,0.29934,0.35499,0.3512,0.30239,0.57133,0.39443,0.19322,-0.027837,0.12258,0.21241,0.3294,0.16271,0.36358,0,0
-0.16957,-0.20017,-0.27764,-0.14234,-0.2716,-0.096173,-0.12785,-0.33131,-0.39468,-0.23119,0.13049,0.379,-0.16831,-0.20989,-0.28638,0,0
0.091825,-0.079341,0.27004,0.23413,0.52706,0.28582,0.16425,-0.33125,0.078834,-0.073113,-0.36099,-0.43728,0.16752,-0.33589,-0.20759,0,0
0.2436,0.19567,0.13909,0.30631,0.3209,-0.31671,-0.13053,0.38287,-0.010473,0.18819,0.53817,-0.38039,-0.27806,0.10227,-0.36268,0,1
-0.16225,0.020591,0.20987,0.20333,0.14983,-0.15341,0.18398,0.17972,-0.072444,-0.28498,-0.67468,-0.15039,0.051809,-0.49777,-0.55609,0,1
-0.038006,-0.11429,-0.39125,-0.17962,0.38496,-0.2527,-0.37599,0.64245,-0.33945,-0.16014,0.19655,-0.78442,-0.48685,-0.25225,-0.65367,0,1
0.35917,0.20092,0.75082,0.31497,0.443,0.20077,0.27404,-0.52468,0.9254,0.057242,-1.0375,-0.16031,0.44577,0.10159,0.77811,1,0
4.5526e-15,-2.2051e-15,5.4218e-15,3.6103e-15,-2.7317e-15,-1.3124e-14,2.667e-15,2.1909e-15,5.0977e-15,9.2271e-16,-4.6343e-16,4.0661e-15,-1.8229e-15,-6.3975e-15,1.8703e-15,1,0
-9.3069e-15,-6.4021e-15,-9.4137e-15,-8.9678e-15,3.995e-15,-7.9371e-15,-1.4646e-14,-1.7998e-14,-7.6336e-15,-1.4725e-14,-9.3889e-15,-1.6904e-15,-1.7443e-15,-2.6454e-14,1.3522e-14,0,0
3.967e-15,1.1532e-14,2.0368e-15,3.3608e-16,1.1602e-14,7.8065e-15,9.7561e-15,7.1528e-16,8.1026e-16,5.2383e-15,8.5076e-15,7.8418e-15,6.8901e-15,4.2498e-15,-2.7217e-15,0,0
-1.6615e-16,6.544e-15,-8.2468e-16,8.3772e-15,2.628e-17,6.7848e-15,8.0681e-15,2.5562e-14,-1.0308e-15,8.5874e-15,1.4125e-14,1.4732e-14,-2.3366e-14,9.1693e-16,-1.5489e-14,0,0
3.9464e-15,-1.0217e-14,1.2499e-14,3.5669e-15,-1.6174e-14,-1.196e-14,-1.8657e-15,-8.397e-15,7.022e-15,4.0385e-15,-1.9744e-15,-1.6609e-15,-2.7805e-15,-2.833e-15,-1.4397e-14,0,0
-6.6598e-15,-3.7536e-15,-8e-15,-9.5697e-15,-1.3594e-14,3.3088e-15,-1.116e-14,8.1435e-15,-6.903e-15,-9.1328e-15,-1.6916e-15,5.2999e-15,-1.4293e-14,-9.9997e-15,-8.0559e-16,0,0
