"R Caud","L Caud","R Put","L Put","R NAcc","L NAcc","R Amyg","L Amyg","R Ins","L Ins","ACC","PCC","R OFC","L OFC","vmPFC","Outcome","Antic"
-0.17379,-0.48279,-0.22816,-0.48255,-0.36341,-0.6273,0.28991,0.080355,-0.088412,-0.52627,-0.28816,0.12037,0.55466,0.28222,0.14977,0,0
0.45635,0.22735,0.089641,0.064915,0.74277,0.60645,0.51167,0.52538,0.41122,-0.073681,0.13015,-0.63489,1.0545,0.89986,1.5797,0,0
0.20434,0.18371,-0.14537,0.028122,-0.097052,0.11806,0.29503,0.076022,-0.072346,-0.49195,-0.16162,-0.38999,0.55885,0.29377,0.60767,0,0
0.2835,0.22135,-0.098412,0.27843,-0.047645,0.28772,-0.10774,0.091066,0.29534,0.46709,-0.13773,-0.60262,-0.19965,0.29532,0.3107,0,0
-0.35387,-0.15946,-0.18216,-0.045079,-0.85039,-0.63575,-0.72463,-0.32502,0.07912,-0.033194,-0.20245,0.66849,-0.62063,-0.64999,-1.1777,0,0
-1.0054,-1.0316,-1.1835,-0.96853,-0.38094,-0.37832,0.6515,0.77094,-0.98472,-0.54217,-0.17654,0.054213,0.98236,1.4968,1.384,0,0
7.5514e-15,6.8379e-15,-1.1743e-15,4.073e-15,7.1946e-15,-2.527e-15,-1.6203e-15,-8.5027e-15,-2.6757e-15,7.4919e-15,-4.0284e-15,1.1892e-15,-1.4776e-14,-6.3325e-15,-4.0879e-15,0,0
-0.23815,-0.42494,-0.19211,-0.5847,-0.45323,-0.36418,-0.099749,-0.67738,0.46651,-0.4557,-0.19714,-1.1504,0.37658,-0.28428,-0.3075,0,0
-0.87778,-0.98939,-1.2199,-1.2066,-1.4061,-1.8722,-1.8578,-1.6752,-1.1629,-1.2586,-0.91619,0.12487,-1.913,-2.0163,-1.5407,0,0
8.1757e-15,1.6262e-14,4.5784e-15,8.0865e-15,2.4973e-15,1.0049e-14,5.946e-17,1.2605e-14,-9.5135e-16,5.8865e-15,3.7162e-15,-1.4073e-14,-2.9135e-15,8.0271e-15,1.1892e-16,0,0
3.1696e-15,7.7935e-15,1.0508e-14,1.5392e-14,-4.2069e-15,-2.772e-15,-9.051e-15,-4.8176e-15,-3.8356e-15,1.6458e-14,-1.3303e-14,4.5756e-15,-3.1014e-14,-1.3795e-14,-2.1625e-14,0,0
1.4187e-14,1.3431e-14,9.2087e-16,1.716e-15,1.5796e-14,8.6281e-15,-4.6983e-15,-1.4851e-15,-1.6165e-17,-7.0691e-16,1.2613e-14,-1.1878e-14,1.3543e-14,1.1957e-14,2.6009e-14,0,0
4.5926e-15,1.0174e-14,7.9398e-15,7.0264e-15,1.2323e-14,1.8329e-14,5.4882e-15,4.5804e-15,5.9693e-15,8.8076e-15,-3.5692e-15,-1.4138e-15,6.9755e-15,5.3312e-15,2.1739e-15,0,0
-1.5831e-14,-6.1643e-15,-9.707e-16,3.7391e-15,-2.5286e-14,-1.9427e-14,-2.4151e-14,-2.2463e-14,-1.4039e-14,4.9759e-15,-2.7063e-14,-3.6529e-15,-4.6737e-14,-3.4013e-14,-3.9203e-14,0,0
4.7568e-16,-5.7081e-15,-3.7683e-15,-1.8135e-15,1.1e-14,4.4e-15,-8.3987e-16,4.2662e-15,-1.9919e-15,-2.4676e-15,-3.2108e-15,1.6678e-14,9.7514e-15,1.1595e-14,1.9978e-14,0,0
0.39193,0.60371,0.10808,0.39684,-0.75426,-0.081495,-0.1313,0.21447,0.2332,0.16975,1.2711,0.43712,-0.41216,-0.8119,-1.7783,0,0
-2.3561e-15,1.8284e-15,2.2e-15,3.4487e-15,-1.8061e-14,-1.0747e-14,-8.2946e-15,-1.4144e-14,-4.7196e-15,4.1919e-15,-1.058e-14,-1.7243e-14,-2.5984e-14,-2.0722e-14,-2.8897e-14,0,0
0.11366,0.25799,0.19182,0.5415,-0.20492,0.16655,-0.34333,0.052659,-0.089496,0.36067,0.070138,0.63234,-0.76236,-0.15441,-0.66169,0,0
0.10551,0.24227,-0.0071377,0.39058,-0.15009,0.18176,0.088562,-0.20131,-0.056878,0.10493,0.50888,0.059175,-0.19831,-0.12246,-0.5805,0,0
0.44812,0.44994,0.4525,0.37891,-0.24179,-0.15671,0.2502,0.19902,0.42301,0.56343,0.57937,0.73282,0.18547,0.16992,-0.14347,0,0
-0.32441,0.10733,-0.19886,0.039666,-0.8547,-0.74649,-0.15258,0.31457,-0.33897,0.1844,-0.17526,0.3339,-0.42193,-0.4247,-1.1798,0,0
0.056317,-0.074998,-0.080029,0.11058,0.050017,-0.18411,0.14015,0.61188,-0.1958,0.04577,-0.18475,0.35031,0.24018,0.12237,-0.5788,0,0
-0.38698,-0.33854,-0.29813,-0.17708,0.2083,-0.28011,-0.075458,0.41506,-0.2751,-0.078267,-0.15658,-0.49418,-0.16373,-0.071293,-0.38529,0,1
-0.15362,0.088222,-0.052397,0.15558,0.18163,0.27802,-0.14843,0.82469,-0.060765,0.1588,-0.2396,0.44974,-0.02375,0.12641,-0.50127,0,1
-0.25352,-0.015741,-0.12909,-0.11948,0.059561,-0.10483,-0.074533,0.60719,-0.15142,-0.23652,-0.099212,-0.0071203,-0.14864,0.051024,-0.51984,1,0
0.10966,0.24234,0.10478,0.085014,-0.27764,-0.32504,-0.54216,-0.10583,-0.29971,-0.093239,-0.17126,0.12702,-0.84508,-0.48294,-0.92689,0,0
-0.75477,-0.67604,-0.37823,-0.79805,-0.47782,-0.77381,-0.56791,-0.47522,-0.45806,-0.38065,-0.31184,-0.47994,-0.91687,-0.84449,-0.81714,0,0
-0.062847,-0.23378,-0.05585,-0.54122,0.1451,-0.25661,-0.46138,-0.34655,-0.31997,-0.48914,-0.41406,-0.33611,-0.057729,-0.587,-0.96093,0,0
-0.16993,-0.2264,-0.0069451,-0.43862,-0.71996,-0.75209,-0.18184,-0.46669,-0.21256,-0.2584,-0.45323,0.031983,-0.56788,-0.64126,-0.76686,0,0
0.10061,-0.006747,0.12187,-0.18611,-0.063269,-0.23449,-0.85886,-0.77341,-0.10874,0.095116,-0.20306,0.14592,-0.65281,-0.81628,-0.83956,0,0
-0.072772,-0.23481,0.12761,-0.3038,0.13271,-0.44179,-0.030376,0.1899,-0.16182,0.023781,0.25032,0.57897,-0.36562,-0.42469,-0.64713,0,1
-0.053792,-0.00010051,-0.11418,0.17894,0.10109,0.62258,-0.28447,0.005561,0.019227,0.17081,-0.099853,0.11728,0.25798,0.30285,0.15807,0,1
-0.037084,0.0092454,-0.11278,-0.015625,0.0099875,0.26244,0.2902,0.18625,0.062005,0.14604,0.53654,0.093475,0.38384,0.76472,0.96752,1,0
0.13673,0.17792,0.084715,0.45736,0.45377,0.60433,0.34818,0.37796,-0.039793,0.43331,0.036877,0.80025,0.15579,0.35662,0.095437,0,0
0.17799,0.26019,-0.22801,-0.53228,-0.38881,-0.6496,-0.058218,0.42956,-0.65568,-0.3632,0.87776,0.38199,-0.36625,-0.35196,0.52674,0,0
-5.3365e-15,-2.2149e-15,2.8392e-15,1.427e-15,9.2162e-16,2.7946e-15,1.7726e-15,-4.7865e-15,2.5568e-15,1.4568e-15,-1.0405e-14,1.0108e-15,1.3081e-15,-2.2297e-15,-3.6865e-15,0,0
-1.0159,-0.93956,0.5466,0.52467,1.5719,1.5164,0.20226,-0.40246,0.32557,0.1479,-2.0485,-1.4852,0.87545,1.0674,2.5343,0,0
2.7827e-14,1.9265e-14,1.3735e-14,5.7973e-15,3.4843e-14,2.1465e-14,1.4486e-14,1.1862e-14,1.6916e-14,5.827e-15,2.2714e-14,-1.7838e-15,2.4943e-14,2.313e-14,3.5557e-14,0,0
-0.13186,-0.20401,0.12832,0.34182,0.62769,0.57449,0.55637,0.76925,0.20614,-0.032001,-0.17932,-0.75903,0.33352,0.38114,-0.17971,0,0
0.42562,0.45507,-0.02894,0.23538,0.30749,0.49565,0.037088,-0.12219,0.18669,0.11979,0.91451,-0.40802,0.57603,0.69007,0.91451,0,0
0.73031,0.41283,0.46865,0.49827,1.1237,1.1311,0.42922,0.16625,0.64931,0.35764,0.19684,-0.78412,0.79017,0.70451,1.4857,0,0
0.92661,0.97473,0.18965,0.33268,0.5768,0.45959,-0.2308,-0.15078,0.083653,0.44949,1.0157,0.36309,-0.027683,0.31262,0.65065,0,0
0.041073,-0.046975,0.026956,0.1148,-0.090649,0.16755,-0.02491,-0.54982,0.092117,0.030101,0.049557,-0.032812,0.30122,-0.017306,0.40479,0,0
0.28259,0.31643,0.10377,0.32096,-0.09016,0.27221,0.23955,-0.13909,0.23593,0.1179,0.49812,0.79996,0.50108,0.35429,0.50469,0,1
-0.48048,-0.40013,-0.39768,-0.092966,-0.97833,-1.0649,-0.15119,-0.18889,-0.10907,-0.12756,-0.65084,-0.30038,-0.59046,-0.63691,-1.3218,0,1
0.067945,-0.055683,-0.17929,-0.16469,-0.53753,-0.0061153,0.30587,0.36412,-0.14183,-0.30686,0.15622,0.34821,-0.22523,-0.018206,-0.11695,0,1
-0.059287,-0.031266,0.018433,-0.0999,-0.34156,0.11967,0.62338,0.35573,0.22832,-0.36984,-0.08614,-0.49208,-0.0013401,-0.22399,-0.32484,1,0
0.29825,0.026053,0.23165,-0.13297,0.45218,-0.20235,0.1687,-0.4464,0.06966,-0.047688,0.10435,-0.049145,-0.20279,-0.019976,0.40958,0,0
-0.45431,-0.48252,-0.51199,-0.37994,-0.81144,-0.58002,-0.25587,-0.25065,-0.10554,-0.34076,-0.32064,-0.66368,-0.27674,-0.14833,-0.27553,0,0
0.15928,0.033421,-0.065642,-0.21227,-0.092973,0.75022,0.16201,-0.10756,0.44331,-0.0074448,-0.39648,-0.13751,0.81184,0.64491,0.56303,0,0
-0.041498,-0.28114,-0.31452,-0.31149,-0.11313,-0.15265,-0.12213,-0.2665,-0.33595,-0.15342,-0.57462,-0.0053666,0.39974,-0.10183,0.15753,0,0
-0.22204,-0.17958,-0.29581,0.25088,-0.02359,0.012002,0.021925,-0.037952,-0.21304,0.17598,0.011312,0.031397,0.20925,0.0016732,0.67504,0,0
0.11871,-0.0080306,-0.1127,0.14141,0.1251,0.019367,0.82971,0.80937,0.25976,-0.034027,0.092919,-0.049557,0.23213,0.50312,0.61815,0,0
-0.083937,0.014741,-0.20281,-0.30212,0.34506,-0.484,-0.064833,-0.40385,-0.37493,-0.11073,0.15635,-0.89354,-0.6918,-0.45256,-0.14239,0,0
-0.34383,-0.17762,-0.023064,-0.06876,-0.10898,-0.27095,-0.15439,-0.24006,0.060769,0.11022,-0.5419,-0.85726,-0.4717,-0.43997,-0.35629,0,1
0.21914,0.31584,-0.19248,-0.0071669,-0.2103,0.029712,-0.1862,-0.35445,0.097878,0.061071,0.43403,-0.4399,0.25293,-0.58642,-0.16216,1,0
0.38852,0.2861,0.47736,0.38528,0.81651,0.63193,0.59866,0.42314,0.30656,0.61925,0.31941,0.0074075,0.52269,0.46948,1.0011,0,0
-0.37823,-0.48255,-0.24312,-0.36326,-0.12484,-0.63034,-0.35709,-0.22192,-0.28188,-0.13696,-0.098669,0.52273,-0.22359,-0.0053035,0.14472,0,0
0.1948,0.18211,0.0042018,-0.10366,-0.0064989,0.057827,0.00060206,-0.27784,0.22872,-0.083795,-0.21372,0.33105,0.23774,0.21262,-0.32448,0,0
0.3382,0.35536,0.51671,0.0591,0.11991,-0.30385,-0.11469,-0.29741,0.23007,0.1606,0.67373,0.71356,0.079821,0.17226,0.10957,0,0
0.29598,-0.052361,0.66952,-0.062003,0.36727,0.12605,0.55363,-0.1866,0.67825,0.20664,0.11129,1.1463,0.54077,0.50328,1.5388,0,0
0.19318,0.36165,0.39435,0.27266,-0.18685,-0.41354,0.16654,-0.76256,0.19805,0.027061,0.35646,0.95248,-0.15015,-0.32261,-0.39033,0,0
0.12125,0.015761,0.60463,0.31242,0.15208,0.047204,0.39542,0.41517,0.40154,0.12485,-0.041857,0.93629,0.38243,0.072496,0.45641,0,0
0.056079,0.0078254,0.23193,-0.0054457,-0.32406,-0.61693,-0.21822,-0.28487,-0.19067,-0.074774,-0.12231,0.97216,-0.020178,-0.20106,-0.22374,0,0
0.32514,0.21164,0.0677,-0.11824,0.78233,0.37444,0.041313,0.075278,-0.099754,-0.3273,-0.091012,0.55459,0.16086,-0.12791,0.3462,0,0
-0.070497,-0.010065,-0.30168,-0.19367,-0.14011,0.44041,-0.49251,-0.11391,-0.29649,-0.18391,-0.40017,-0.074687,0.17514,0.028345,-0.12704,0,0
0.045492,-0.12656,0.35143,0.049677,0.41726,0.68752,0.49839,0.54761,0.3769,-0.13781,-0.23071,0.21584,0.63879,0.39609,0.46393,0,0
-0.40328,-0.5526,0.014794,-0.13478,-0.1432,-0.17539,-0.26839,-0.38596,0.042414,0.021891,-0.044132,-0.065792,-0.2355,-0.093523,-0.98087,0,0
-0.25615,-0.096441,-0.061503,-0.11245,-0.082236,0.055348,0.19917,0.0056068,0.35048,-0.15044,0.00967,-0.54168,0.64224,0.69072,0.74553,0,0
-0.44784,-0.13356,-0.30839,-0.035399,-0.39088,-0.2485,-0.43513,-0.16453,-0.51687,-0.29854,-0.13438,-0.31666,-0.16812,-0.76836,-0.032576,0,1
0.50274,0.54972,0.55514,0.58559,0.39025,0.59658,0.35241,0.50257,0.079342,0.29071,0.53456,-0.18336,-0.11724,0.58555,0.46627,1,0
1.4098,1.8074,1.3171,1.3499,1.2397,1.6898,1.2767,1.5126,1.2321,1.2226,1.1371,-2.0985,0.71477,1.1545,0.76394,1,0
-0.060923,0.34526,-0.17438,0.33944,0.23942,0.17947,0.21013,0.57021,0.25698,0.47169,0.34921,0.12471,0.50628,0.7899,0.4247,0,0
-0.062336,0.059713,0.080473,0.21577,0.016557,-0.21474,-0.62859,-0.20253,-0.057645,0.23153,-0.038972,-0.639,-0.85923,-0.25537,-0.96542,0,1
0.10349,0.10569,-0.12941,0.24751,0.26143,0.26622,-0.43763,0.071537,-0.11331,0.42292,-0.21199,0.1144,-0.20996,0.091712,0.54942,0,1
0.12676,-0.071193,0.14529,-0.22788,0.14148,0.23155,-0.29772,-0.47,0.0064414,-0.19965,0.038003,0.030936,-0.12144,-0.45156,-0.18636,0,1
0.19577,0.21718,0.0017283,0.06772,0.16973,-0.059712,-0.1109,0.16333,-0.22913,0.1054,0.082463,-0.036751,-0.48554,0.27617,0.22317,1,0
-0.88886,-0.76226,-0.76284,-0.67815,-1.5304,-1.2572,-0.030338,0.26364,-0.16476,-0.43868,-0.41918,0.58134,-0.22202,-0.1972,-0.88851,1,0
-0.6422,-0.50224,-0.64876,-0.29061,-0.6178,-0.75154,-0.15102,0.15682,-0.33549,-0.55203,-0.45336,-0.3987,-0.43003,-0.50659,-0.77345,0,0
-0.25548,-0.27504,-0.69124,-0.32569,-0.94794,-0.27677,-0.45737,-0.73581,-0.34043,-0.47846,0.0783,-0.22014,-0.88046,-0.95068,-1.5358,0,0
-0.010974,-0.028891,-0.13983,-0.013953,-0.1861,0.48175,0.24897,0.012025,0.28374,-0.053511,-0.13228,-0.57935,0.67436,0.32324,-0.037646,0,0
-0.86345,-0.49265,-0.22715,-0.051263,-1.1627,-0.47617,-0.088621,0.055205,-0.40457,-0.37225,-0.69872,0.22631,-0.34149,-0.4729,-1.1235,0,0
-0.34901,-0.32679,-0.046207,-0.27986,-0.033882,-0.11645,0.00062228,0.26815,-0.004165,-0.061376,-0.14383,-0.34457,-0.15125,-0.3256,-1.1469,0,0
-0.07403,-0.47727,-0.44948,-0.80984,-0.53181,-1.2153,-0.69171,-0.24898,-0.71875,-0.50904,-0.31733,0.39324,-1.0678,-0.99027,-2.32,0,0
-0.50049,-0.52008,-0.39817,-0.77983,0.47366,-0.49354,-0.00096932,-0.12197,-0.41994,-0.64553,-0.7672,-0.28011,-0.3387,-0.15544,1.2726,0,0
0.45626,0.32288,0.33933,0.091104,0.15186,0.33159,0.11415,-0.10525,0.14148,0.025995,0.77226,-0.25586,0.1079,-0.10032,-0.96424,0,0
0.17989,0.21639,0.13894,-0.025751,0.25895,-0.48909,0.28788,0.22026,0.1911,-0.0097081,-0.015582,0.28634,0.091367,-0.54059,-0.73924,0,0
-0.64867,-0.51315,-0.50329,-0.42668,-0.53962,-0.25167,-0.8652,-0.35833,-0.6972,-0.36672,-0.65001,0.23434,-0.56036,-0.29919,-0.24858,0,0
0.26108,-0.15365,-0.0026412,-0.22228,0.89669,0.31538,-0.23569,0.11164,-0.22134,0.11035,0.3016,-0.20833,0.11708,0.23934,0.41842,0,0
0.052999,-0.11313,-0.50156,-0.26329,0.0094682,0.1895,-0.25481,-0.18378,-0.60824,-0.15671,0.40897,-0.31852,0.12714,-0.12365,0.40655,0,0
-0.27611,-0.33763,-0.2526,0.31023,-0.28859,-0.12024,-0.38894,-0.16998,-0.37446,0.38421,-0.43565,-0.25548,-0.82413,-0.25736,-0.50454,0,0
0.11375,0.057504,-0.25035,0.16258,0.16008,0.28742,-0.25775,-0.057563,-0.14367,0.55044,0.49014,0.25667,0.33539,0.45766,1.1323,0,0
0.43011,0.29701,0.84353,0.52165,1.0412,0.76945,0.67608,0.63439,0.68128,0.09491,0.49162,0.65595,0.43166,0.63487,0.52163,0,0
-0.23712,-0.024378,-0.12772,0.23251,-0.70257,-0.78496,-0.44428,-0.11599,-0.4483,-0.16425,-0.87082,0.14687,-0.58223,-0.47633,0.46397,0,0
0.58708,0.4996,0.25219,0.39527,1.1014,0.15759,0.34886,0.51442,0.11725,0.0084334,0.54864,-0.018641,-0.13053,0.31602,0.19482,0,0
-0.015112,0.4888,-0.36287,0.22155,-0.43566,-0.5501,-1.0114,-0.7366,-0.86865,0.55886,-0.38121,0.50749,-1.3127,-1.0807,-0.93988,0,0
-2.3078e-15,3.3424e-15,2.8494e-15,9.929e-15,1.8057e-17,4.2149e-15,-2.1006e-15,6.0189e-15,-1.7903e-17,9.8163e-15,-2.8319e-15,-2.2623e-15,-1.2998e-15,6.9592e-15,3.1122e-15,0,0
1.8486e-15,2.8837e-15,2.4498e-15,5.5601e-15,1.0911e-14,9.8538e-15,5.0927e-15,1.0509e-14,4.2579e-15,5.1096e-15,3.6748e-15,1.116e-14,1.4882e-14,1.4362e-14,2.1493e-14,0,0
-0.18612,-0.34178,-0.064588,-0.65518,-0.39496,0.37034,0.053201,-0.45873,-0.099985,-0.25323,0.40028,0.5276,0.25525,-0.43462,0.33879,0,0
-0.075257,0.078928,-0.50383,0.25142,-1.5057,-0.45953,-0.57139,-0.4969,-0.5545,0.19072,0.48524,0.43084,-0.64086,-0.25379,-0.11985,0,0
-0.49874,-0.95431,0.31664,-0.58483,-1.2333,-0.15138,0.4842,0.26509,0.58665,-0.66085,-0.18056,0.15284,0.85739,0.8232,0.80996,0,0
1.0301,0.74594,0.87561,0.73329,1.0289,1.2659,0.96115,0.65011,1.2769,0.47875,0.6062,0.6536,1.1334,0.17977,-0.61854,0,0
5.2307e-15,1.1164e-15,-1.3582e-15,-1.3247e-14,-3.1227e-15,-4.9826e-15,2.1171e-15,-1.2574e-14,2.5691e-15,-9.0687e-15,1.4128e-14,-3.3358e-15,-5.4468e-15,-1.4984e-14,-2.3703e-14,0,0
-5.5389e-15,-1.2946e-14,-6.6607e-15,-9.2576e-15,1.0687e-15,1.1546e-15,1.5594e-14,1.6176e-14,1.8705e-15,-7.5183e-15,-4.6606e-16,6.2561e-15,3.0958e-14,1.7097e-14,2.3733e-14,0,0
-0.080551,0.11102,0.27701,0.42128,0.050763,0.62681,0.33698,0.20144,0.32496,0.37441,0.12975,-0.11881,0.52036,0.55726,0.75753,0,0
-0.099182,0.13028,-0.027524,0.20827,-0.27765,-0.078674,0.03344,-0.21445,0.18726,0.18684,0.19411,0.67467,0.48743,-0.22286,-1.6813,0,0
0.5191,0.42437,0.056467,-0.24523,1.1036,-0.14703,0.22416,0.26469,0.21278,0.28732,0.60367,-0.32466,0.85918,0.91707,0.96414,0,0
0.18838,0.04867,0.34728,0.094365,-0.064053,-0.36157,-0.42079,-0.75692,0.33441,0.1183,0.058043,-0.0053843,-0.59269,-0.89683,-1.9396,0,0
-0.043662,-0.12829,-0.13238,-0.19816,-0.064917,0.13639,0.63397,0.37935,-0.1425,-0.11152,-0.71946,-0.33423,0.55687,0.33246,1.1496,0,0
-0.04897,-0.00165,-0.26874,0.24706,-0.56851,0.10423,-0.16644,-0.40608,0.03948,-0.014401,0.26242,0.15706,0.2878,0.073322,0.52303,0,0
-0.17766,0.024393,0.45069,0.41662,0.32409,0.35257,0.57424,0.32273,0.10677,0.13966,-0.29457,-0.66823,0.082855,0.091817,0.39209,0,0
-0.11579,0.070822,-0.32222,-0.19757,-0.036014,-0.23367,-0.01572,-0.80934,0.12694,-0.43509,0.083741,0.075297,0.33753,-0.014119,0.87172,0,0
0.46474,0.15994,0.79799,-0.20208,1.6373,0.68218,1.1609,1.0073,0.666,-0.12937,0.16033,0.060153,1.1666,1.3519,0.89282,0,0
-0.69675,-0.47516,-0.39655,-0.51945,-0.76787,-0.24511,-0.43382,0.27378,-0.64528,-0.5843,-0.86404,-0.023673,-0.5747,-0.52455,-0.13765,0,0
0.17721,0.13765,0.15871,0.32185,0.40835,0.65553,0.55091,0.70774,0.1168,0.3531,-0.33319,-0.34506,0.31802,1.1493,1.2853,0,0
-0.076403,0.10928,-0.10252,-0.065453,0.69901,-0.33762,-0.68964,-0.19295,-0.40424,0.1264,-0.39227,-0.17456,-0.74709,-0.21123,0.25157,0,1
-0.25883,-0.21386,-0.22131,0.33921,0.6188,0.62566,0.34892,0.39646,0.0094657,0.49197,-0.5221,-1.1228,0.59214,1.1973,2.0182,0,1
0.0068875,-0.094935,-0.33192,0.14181,-0.58256,-0.85104,-0.64103,-0.29166,-0.31443,0.49298,0.10318,0.23504,-0.66963,-0.27938,-0.47768,1,0
0.82607,1.1023,0.67309,0.88141,1.8798,1.2475,1.4114,2.0441,0.75171,0.78196,0.28859,0.017604,0.64099,1.8096,1.2155,1,0
-0.54203,-0.40354,-1.0353,-0.69586,-1.4274,-1.4454,-1.3623,-1.5322,-0.59867,-0.59872,-0.015699,-0.19855,-0.85372,-1.4538,-1.3961,0,0
0.45103,0.18923,0.67496,-0.39842,0.11986,0.057915,-0.19787,-1.0243,0.80212,-0.77869,0.43614,-0.49529,-0.22163,-1.304,-1.1211,0,0
-4.5784e-15,-1.1699e-14,-8.8595e-15,-7.6703e-15,9.8257e-15,7.4176e-15,1.3319e-14,1.5519e-14,-1.7838e-16,-5.2919e-15,-1.0405e-15,1.9503e-14,2.7128e-14,1.5816e-14,3.4249e-14,0,0
9.6537e-15,5.9258e-15,9.4512e-16,3.5293e-15,7.0685e-15,1.0588e-14,1.5836e-15,9.0864e-15,-9.9032e-16,2.8076e-15,1.6764e-14,-1.1968e-15,1.1682e-14,1.6591e-14,1.4594e-14,0,0
-7.8726e-15,-9.3895e-15,-1.0279e-14,-1.3956e-14,-1.2506e-14,-1.8824e-14,-1.5027e-14,-2.1703e-14,-1.039e-14,-1.2064e-14,-6.0627e-15,-1.0574e-15,-2.2283e-14,-2.0492e-14,-2.1626e-14,0,0
-2.2095e-14,-1.0341e-14,-9.4148e-15,-4.0399e-15,-2.5261e-14,-1.5368e-14,-1.3238e-14,-1.1345e-14,-1.5878e-14,-6.1364e-15,-3.2758e-14,-9.1929e-15,-3.7598e-14,-2.7323e-14,-4.503e-14,0,0
8.1118e-15,3.5377e-15,1.44e-14,1.8005e-15,2.5812e-14,2.2877e-14,2.8806e-14,2.9497e-14,1.7562e-14,2.2881e-15,1.604e-14,3.845e-15,4.1649e-14,2.4908e-14,3.2614e-14,0,0
-1.6064e-14,-3.4639e-15,-1.7181e-15,4.5626e-15,-2.2315e-15,-8.6995e-15,-7.5688e-16,8.8041e-15,-5.537e-16,6.1008e-15,-2.6201e-14,-1.6021e-14,-2.237e-14,-5.7271e-15,-1.2107e-14,0,1
-2.8364e-15,-1.1174e-14,-1.2509e-14,-6.4104e-15,-8.2671e-15,-9.8082e-15,-1.3552e-14,-1.438e-14,-1.6304e-14,-5.913e-15,3.615e-15,1.2371e-14,-2.1484e-15,1.4715e-14,1.9656e-14,0,1
3.1624e-14,4.1416e-14,2.3566e-14,1.3561e-14,3.2009e-14,3.4013e-14,1.6426e-14,2.2818e-14,2.6875e-14,1.8801e-14,5.4088e-14,-1.7971e-14,3.6861e-14,3.1684e-14,3.5259e-14,0,1
3.7638e-14,4.2727e-14,1.7046e-14,1.7489e-14,1.5258e-14,8.7859e-15,-1.5828e-14,-1.5815e-14,9.2481e-15,2.373e-14,3.9421e-14,-1.5994e-14,-1.7418e-14,-7.7001e-15,-1.1066e-14,1,0
4.2448e-16,-1.5004e-14,-1.1683e-14,-2.0625e-14,-1.0361e-15,-9.0488e-15,-7.6449e-16,-7.8148e-15,-2.6675e-15,-2.1255e-14,1.452e-14,1.5934e-14,1.546e-14,4.0496e-15,1.2331e-14,1,0
-2.9992e-14,-1.7336e-14,-8.7045e-16,3.0743e-16,-1.3615e-14,-8.6219e-16,1.527e-15,9.5857e-15,-3.1277e-15,-5.6298e-15,-2.3782e-14,-8.1006e-15,7.2519e-15,1.5026e-16,2.5674e-16,0,0
2.4857e-15,5.9062e-15,6.0442e-15,8.443e-17,1.2022e-16,7.8058e-15,9.299e-15,8.0013e-15,7.0899e-15,2.9314e-15,1.6871e-14,-1.0676e-14,2.7271e-15,-1.0982e-16,-1.1816e-14,0,0
1.9267e-14,2.1058e-14,1.9641e-14,2.72e-14,2.5696e-14,2.4025e-14,8.4222e-15,3.0813e-14,1.6522e-14,2.5147e-14,1.5578e-14,3.0506e-15,1.1679e-14,2.5611e-14,1.7131e-14,0,0
