"R Caud","L Caud","R Put","L Put","R NAcc","L NAcc","R Amyg","L Amyg","R Ins","L Ins","ACC","PCC","R OFC","L OFC","vmPFC","Outcome","Antic"
0.21266,0.026292,0.23712,0.22773,-0.12208,-0.071483,0.1621,0.049576,-0.16249,0.10324,0.0053264,0.20297,-0.044936,0.11109,0.088982,0,0
0.348,0.14286,0.45129,0.074267,0.49874,0.51388,-0.20868,-0.744,0.34532,-0.12109,0.076499,-0.39624,-0.22114,-0.11682,-0.11378,0,0
-0.14697,-0.038971,-0.26778,-0.20422,0.1858,0.15805,-0.27765,-0.29922,-0.39652,-0.099837,-0.03552,0.1718,-0.13176,-0.055424,0.61564,0,0
0.28681,0.2956,0.086059,0.083039,-0.050952,-0.0096146,0.11535,0.2515,0.31236,0.23021,0.58219,-0.35318,0.34323,0.22816,0.65681,0,0
0.15523,0.066739,-0.05088,-0.14672,0.36741,0.26552,0.35054,0.15117,0.055782,0.0013379,0.33588,-0.080907,0.32111,0.24078,0.70815,0,0
-0.19037,-0.2382,-0.285,-0.076284,-0.36064,-0.30789,-0.20723,0.088656,-0.28877,-0.075183,0.059891,0.30826,-0.18814,0.17179,0.11927,0,0
-0.53386,-0.68983,-0.43756,-0.23463,-1.04,-0.65219,-0.72819,-0.34233,-0.28283,-0.092054,-0.9773,0.50037,-0.53972,-0.36579,-0.96781,0,0
0.23628,0.0022542,0.41637,0.29439,-0.3284,-0.24708,0.8435,0.90093,0.64448,0.68002,0.38823,0.26623,0.16371,0.19522,-0.25365,0,1
0.10632,-0.18057,-0.027707,-0.26823,-0.17259,-0.34548,0.74828,0.1422,-0.30559,-0.41237,0.30483,0.0019805,-0.26334,-0.54252,-0.10628,0,1
0.27924,0.11549,0.41226,-0.04657,0.68828,0.57151,0.29116,-0.27752,0.18088,-0.16601,-0.22491,0.07624,0.54612,0.26624,0.24969,0,1
-0.18779,-0.12233,-0.069102,-0.075865,0.28161,0.37053,-0.64509,-0.29092,-0.23687,0.18332,-0.42046,-0.51512,0.17101,0.30477,1.0343,1,0
0.093439,-0.059873,-0.17974,0.025087,0.036541,-0.082126,0.30262,0.34944,0.20466,0.19083,-0.051135,0.064944,0.095037,-0.031377,-0.29968,0,0
-0.25353,-0.16384,-0.45923,-0.43246,0.0048547,-0.03767,-0.37108,-0.4512,0.10847,-0.40453,0.16426,0.46714,0.11874,-0.28928,0.015413,0,0
-0.11153,-0.041865,0.026239,0.44172,-0.14598,-0.16793,-0.24143,0.062805,0.40337,0.34804,-0.10646,-0.32066,0.11041,0.23131,-0.16681,0,0
-0.20457,0.12215,0.082063,0.11601,0.32584,0.10651,0.74162,0.53874,0.14513,0.22016,-0.27793,-0.082491,0.28011,0.30642,-0.28294,0,0
-0.0070316,0.1817,0.064182,-0.12445,0.056433,-0.034852,-0.45214,-0.48453,0.36836,-0.077411,0.048028,0.14546,0.048768,0.156,-0.2321,0,0
-0.13519,0.06231,-0.42402,-0.08602,0.51156,0.5021,0.24622,0.15453,-0.12067,-0.11102,0.13227,-0.046139,0.46677,0.50329,0.78569,0,0
0.21161,0.15443,0.39514,0.21692,-0.12146,0.038102,0.0068422,-0.51595,0.40352,0.23476,0.046847,0.30271,0.12212,-0.59612,-0.19716,0,0
