"R Caud","L Caud","R Put","L Put","R NAcc","L NAcc","R Amyg","L Amyg","R Ins","L Ins","ACC","PCC","R OFC","L OFC","vmPFC","Outcome","Antic"
0.41761,0.60025,0.25916,0.27441,-0.82957,-0.53304,-0.46831,-1.0313,-0.084077,0.026748,0.46322,1.2824,-0.53863,-0.51119,-0.56002,0,0
-0.066764,-0.28368,0.049958,-0.11719,-0.13903,-0.55937,-0.59149,-0.071505,0.093957,-0.16273,-0.053811,1.1583,-0.35361,-0.63048,0.22842,0,0
-0.0032887,-0.056319,-0.19255,0.13611,0.28637,0.060123,-1.136,-0.46627,-0.53193,-0.066446,0.12591,0.3289,-0.52932,-0.38937,-0.1631,0,0
0.019814,-0.051838,-0.071453,-0.48948,0.20018,-0.075094,0.18642,0.26273,0.4949,-0.32006,-0.35233,-0.55719,0.24736,-0.09248,-0.10991,0,0
-0.23829,0.030318,-0.28987,-0.30314,-0.34176,-0.47828,-1.1127,-0.28552,-0.264,-0.089212,0.0067428,-0.24039,-0.62659,-0.073366,-0.22341,0,0
0.18958,0.080509,0.14031,-0.0051141,0.10937,-0.30999,-0.20802,0.31883,0.11717,0.10548,-0.41771,0.53711,0.27027,-0.13023,-0.41215,0,0
0.12487,0.26878,0.44588,0.85383,-0.095706,0.029709,-0.3312,-0.53745,0.43655,1.016,0.10397,0.18625,-0.73575,0.19341,-0.78079,0,0
-0.44285,-0.48791,-0.58362,-0.46058,-0.017984,0.37693,-0.42098,-0.28991,-0.46415,-0.67945,-0.21071,-0.15488,-0.39077,-0.73145,0.15972,0,0
-0.20128,-0.078526,-0.73585,0.57325,-0.68788,-0.30876,-0.63175,0.54304,-0.79173,1.0255,0.25882,0.64545,-0.16633,0.33297,0.32804,0,0
0.34564,0.36295,0.23769,0.41901,0.70651,0.78402,0.72541,0.93258,-0.10302,-0.055174,0.59116,0.72144,0.37284,0.84303,1.1687,0,0
0.054236,0.092098,-0.013982,0.49972,-0.30944,-0.43911,0.58278,0.2993,-0.12941,0.61863,0.14287,0.89644,-0.17013,-0.20813,-0.010135,0,0
0.16904,0.1678,0.30046,0.5022,0.8372,0.6534,1.0958,1.1866,0.056949,0.24326,0.2786,0.15075,-0.024978,0.40398,0.89361,0,0
0.31763,0.61671,-0.33168,0.11233,0.44504,0.44014,-0.69903,-0.60299,-0.33054,-0.023317,-0.04768,-0.24683,0.23464,-0.020838,0.26783,0,0
0.052772,-0.0019369,0.12308,-0.1239,0.60802,0.32025,0.38489,0.88538,0.31284,0.021245,-0.3256,-1.0953,-0.082997,0.15811,0.13644,0,0
0.064389,0.059692,-0.087409,0.22116,-0.0032636,-0.19664,-0.74775,-0.19824,-0.46874,0.37451,0.18915,0.69905,-0.29119,-0.57082,-0.41795,0,0
0.18112,-0.026786,0.4539,-0.14702,0.54725,0.47628,1.2026,1.6808,1.0792,0.27557,0.17574,-0.94951,0.2089,0.5755,0.36481,0,0
-0.99032,-0.49218,-1.4839,-0.28794,-1.8939,-1.1235,-1.8264,-1.8683,-1.7538,-0.24704,-0.82842,0.86029,-0.52388,-0.91387,-0.15064,0,0
3.6971e-14,1.725e-14,3.4738e-14,8.0101e-15,3.1806e-14,1.4493e-14,5.9267e-14,1.8167e-14,3.32e-14,-3.538e-15,2.8629e-14,2.4809e-14,3.175e-14,1.0667e-14,2.0767e-14,0,0
3.0033e-14,1.8341e-14,2.416e-14,1.211e-14,2.831e-14,1.994e-14,3.4887e-14,8.1988e-15,2.7575e-14,8.5252e-15,2.5622e-14,2.8611e-14,2.6377e-14,1.343e-14,2.4796e-14,0,0
-4.9814e-15,-1.5864e-15,-1.7979e-14,1.6319e-14,-5.0016e-15,7.2123e-15,-3.1998e-14,2.0217e-14,-1.9349e-14,2.455e-14,2.2808e-16,1.1026e-14,-1.5141e-14,1.311e-14,-1.2393e-14,0,1
2.1297e-14,1.5487e-14,1.9698e-14,1.7588e-14,2.3854e-14,2.6032e-14,2.6379e-14,2.1102e-14,1.7214e-14,2.4052e-14,1.1968e-14,1.6738e-15,1.8452e-14,2.7391e-14,4.9779e-17,0,1
0.22215,0.83457,0.036832,0.68673,-0.072196,0.55437,0.4482,0.21084,0.33042,0.86857,0.84557,-0.11509,0.21702,0.45601,0.063654,1,0
-0.022017,0.22282,0.18601,-0.39881,-0.28285,-0.27947,0.092084,-0.40554,0.076514,-0.31559,0.67,-0.051581,-0.27251,-0.11692,0.16294,0,0
0.0050583,-0.19184,-0.34421,0.081305,-0.86006,-0.40531,-0.42624,0.16246,-0.078652,0.62742,0.27045,0.016669,-0.41481,0.27255,-1.8439,0,0
0.62494,0.17641,0.63878,0.31703,0.54375,0.075721,0.52152,1.35,0.34758,0.10418,0.63212,0.9311,-0.38127,-0.44285,-0.1141,0,0
0.50945,0.025475,-0.035582,0.39051,-0.34248,0.36542,-0.56379,-0.40044,0.087782,0.41818,0.75645,0.64726,-0.18277,0.08682,-0.60737,0,0
-0.099167,0.022625,0.046671,-0.34018,0.29799,0.40259,0.61622,-0.65592,0.049878,-0.45046,-0.097465,-0.6884,0.18814,0.077887,0.41826,0,0
-0.69748,-0.67382,-0.51079,-0.44976,-0.97173,-1.0217,-0.85023,-0.15088,-0.5599,-0.25163,-0.11666,-0.32781,-0.32479,-0.40865,-0.71538,0,1
0.20202,0.16681,0.35694,-0.33322,0.71273,0.29686,1.3789,0.43158,0.36823,-0.45485,-0.25134,-0.043668,0.52762,0.36802,0.48944,0,1
0.42942,0.10909,-0.0010488,-0.12575,0.062947,0.10569,-0.70308,-0.79427,-0.24845,-0.041331,0.29935,0.21724,-0.23843,0.034312,-0.49855,1,0
0.10135,0.063446,0.22477,-0.28975,0.75217,0.475,0.58465,0.19588,0.43388,-0.28848,0.24615,-0.82103,0.54019,0.36643,0.68061,0,0
-0.27481,-0.29574,-0.16159,-0.072637,-0.65809,-0.75339,-0.81347,0.28185,-0.061392,0.083421,0.16011,-0.053435,-0.46347,-0.29584,-0.45236,0,0
0.38277,0.48031,0.26071,-0.10808,0.69015,0.38039,0.43455,0.11426,0.062387,-0.40055,0.028448,-0.070715,0.22908,-0.23364,0.23158,0,0
-0.24188,-0.0090553,-0.18816,0.42079,-0.48303,-0.30453,-0.2811,0.39918,-0.41194,0.6087,0.029098,1.0527,-0.64601,-0.095861,-1.0802,0,0
0.50781,0.44192,0.56705,0.039501,0.80534,0.63186,0.58912,-0.58928,0.46407,-0.34271,0.22276,-0.13778,0.53994,-0.072934,0.60179,0,0
0.057794,0.2381,0.019916,0.81636,-0.56771,-0.0012214,-0.023123,1.5554,0.52978,1.5976,-0.090435,-0.94895,0.001136,1.1613,-0.68805,0,0
0.62127,0.34019,0.46167,-0.59073,1.5809,0.4658,-0.18699,-2.729,-0.27437,-1.6394,0.72106,0.39183,0.29731,-1.1483,0.98236,0,0
-1.8858e-16,-1.1768e-15,1.0671e-14,-8.9039e-15,5.8361e-15,1.9368e-16,1.5897e-14,2.8111e-15,1.1817e-14,-1.3273e-14,-5.2e-16,-2.2775e-16,1.1359e-14,5.5946e-16,1.7133e-14,0,0
5.1009e-15,2.7821e-15,-3.2983e-15,7.9916e-15,-2.1735e-15,1.0345e-14,4.0091e-16,1.2521e-14,1.1087e-15,1.1055e-14,1.6792e-15,2.6324e-14,6.8989e-16,1.4664e-14,5.481e-15,0,0
1.5435e-14,9.5326e-15,6.1636e-16,9.1763e-15,9.9561e-15,1.1068e-14,-2.5386e-15,2.1475e-14,2.8069e-15,1.6277e-14,1.8809e-14,-5.0845e-15,1.3066e-14,3.1748e-14,7.7342e-15,0,0
6.4889e-15,8.9593e-15,-6.5247e-15,3.2507e-15,5.9185e-15,1.1514e-14,-7.5082e-15,2.6234e-14,-1.0361e-14,8.5721e-15,1.4612e-14,-1.5349e-14,7.3764e-15,2.3067e-14,1.0803e-14,0,1
-0.086914,0.12025,-0.71637,-0.20082,0.077128,0.1878,-1.0222,-1.3391,-0.96079,-0.37477,-0.090121,-0.094905,-0.41728,-0.35113,0.35852,0,1
0.26725,0.32598,0.33315,0.30923,-0.61143,-0.44501,0.18432,0.18322,0.25861,-0.11116,0.17522,1.4476,0.052133,-0.25201,-0.54064,0,1
0.72937,0.51741,0.4138,-0.42653,-0.10041,-0.61132,-0.60697,-1.4477,0.25929,-0.49801,0.55336,1.6663,0.43577,-0.4524,0.18949,1,0
-0.20506,-0.21311,0.24126,0.12984,-0.046099,-0.21707,0.49945,0.2183,0.044673,-0.24682,-0.62759,0.4406,-0.29869,0.055815,-0.033725,0,0
0.28438,-0.089704,-0.031949,-0.51167,0.098797,-0.016481,-0.23586,-1.1338,-0.030071,-0.82907,-0.30519,-0.94527,0.53983,0.020879,0.25021,0,0
-1.0825,-1.3276,-0.62421,-0.59135,-0.43452,-0.35592,-0.39967,0.12181,-0.42723,-0.48399,-1.0819,-1.4765,-0.62277,-0.17818,-0.24426,0,0
-0.34118,-0.4226,-0.18766,-0.57368,0.065802,-0.17514,0.094725,-0.87512,-0.44895,-0.78389,-0.6092,-0.76646,0.17782,-0.4741,-0.42149,0,0
0.04586,0.24049,0.36666,0.7348,0.43823,0.29323,0.74766,1.754,0.52087,1.0338,0.015329,-0.048017,0.34267,1.0191,0.39537,0,0
-0.7612,-0.32762,-0.41524,-0.44888,-0.72426,-0.3596,-0.14735,-0.16177,-0.076458,-0.10055,-0.57281,-1.219,0.41225,0.31372,0.14257,0,0
-0.096464,-0.21116,0.33127,0.34477,0.65946,0.72004,0.84956,1.088,0.73642,0.60629,-0.41878,-0.98496,0.70327,0.62157,0.75422,0,0
0.11568,0.030064,-0.094088,0.22868,0.16139,-0.043769,-0.50233,0.028862,-0.17593,0.52042,-0.070652,-0.36274,0.39955,0.76734,0.55606,0,1
-0.6315,-0.83694,-0.17633,0.16213,-1.6812,-1.1287,0.98426,0.71528,0.31381,0.059808,-0.79257,-0.32026,-0.40734,-0.32466,-0.26,1,0
-0.164,-0.47678,-0.086359,-0.73147,0.45909,-0.0015755,-0.20754,-0.78617,-0.23973,-1.349,-0.30802,-0.35483,-0.02328,-0.86516,-0.14408,0,0
-0.10439,0.12753,-0.12692,0.39171,-0.18562,0.27742,1.091,1.3241,0.41625,0.75424,0.12367,0.022674,0.1305,0.54498,0.29017,0,0
-0.66491,-0.78075,-0.18245,-0.37607,0.4038,0.4776,-0.56621,-0.25429,-0.25295,-0.59236,-0.73482,0.19891,-0.1616,-0.91617,-0.61485,0,0
-1.1814,-0.96632,0.053497,0.33943,-0.54376,0.33457,0.46374,1.2617,0.41987,0.73658,-1.3987,0.042108,0.18739,0.75748,-0.33895,0,0
-0.21527,-0.36207,-0.59506,-0.67305,-0.63368,-1.0312,-0.44512,-0.34364,-0.59719,-0.52039,0.2609,0.77324,-1.0383,-0.8563,-1.529,0,0
0.35676,0.78742,0.40706,1.33,1.0925,1.1313,0.27289,2.408,0.54079,1.7599,-0.10592,1.1285,-0.077092,1.2898,1.3441,0,0
0.28633,0.11454,-0.45152,-0.18818,-0.53149,-0.25368,-0.52479,-0.71998,-0.03078,-0.33687,0.68547,-0.84564,0.35706,-0.40104,0.1227,0,0
-0.68482,-1.1007,0.24555,-0.99692,-0.46136,-0.6974,0.85631,0.37598,0.40258,-0.64881,-0.82148,-1.5397,-0.0023958,-0.54549,0.36489,0,0
0.91239,1.2824,0.59496,1.1725,0.78393,0.95702,-0.079721,-0.23616,-0.023262,0.86834,1.3279,1.1334,0.33385,0.66213,0.65343,0,0
-0.29038,-0.19477,0.82809,-0.046892,0.11154,0.25919,1.5471,1.032,1.13,-0.087407,0.15486,-0.022004,0.58242,0.62081,1.1191,0,0
0.2093,0.27008,-0.12521,-0.24565,-0.02741,-0.024585,-0.50106,-0.65019,-0.11116,-0.057628,0.31898,-0.44928,0.32345,0.2964,0.46465,0,0
0.062443,0.61337,0.2019,0.3199,1.1068,0.89118,0.62664,0.43975,0.037541,0.12029,-0.55578,1.005,-0.049402,-0.079738,0.7292,0,0
0.93558,0.92727,-0.52249,-0.83386,-0.067818,0.078099,-1.5352,-2.2727,-0.531,-0.73629,1.3916,-1.2462,0.83931,0.60996,0.065758,0,0
4.6379e-15,-4.6973e-15,1.0376e-14,2.4973e-15,6.3436e-15,6.1392e-15,1.0822e-14,6.4216e-15,8.2946e-15,-2.6162e-15,-2.2595e-15,-3.5676e-16,6.5406e-16,-7.373e-15,5.3662e-15,0,1
3.6042e-14,1.4606e-14,1.1606e-14,2.1226e-14,1.252e-14,2.7913e-14,2.5402e-14,2.5101e-14,1.8702e-14,1.7136e-14,3.8631e-14,1.0063e-14,1.5184e-14,1.5187e-14,1.2387e-14,1,0
-7.3993e-16,-1.8664e-15,-1.2527e-14,-1.7058e-15,-2.6571e-14,-1.9176e-14,-2.1444e-14,1.3412e-14,-2.4244e-14,3.4828e-15,1.5796e-14,-3.5716e-15,-2.3061e-14,3.3966e-15,-3.3562e-15,1,0
-6.7414e-15,-2.8397e-15,-1.6038e-14,-6.4147e-15,-4.0276e-15,2.276e-16,-1.5289e-14,4.0114e-15,-2.0444e-14,9.9732e-15,6.6538e-15,-5.3742e-15,-8.7449e-15,6.1715e-15,-7.0795e-15,0,0
-1.7897e-15,-1.1853e-14,3.8144e-15,-6.5343e-15,-5.1249e-15,-9.13e-15,7.8324e-15,-9.9469e-15,1.0402e-14,-4.9197e-15,-1.0539e-14,1.3793e-14,-1.1777e-15,-7.3781e-15,-2.5967e-14,0,1
-9.2877e-15,-1.3416e-14,-9.1128e-15,-2.2106e-14,-2.8349e-15,-6.4532e-15,1.2953e-15,-2.6065e-14,1.6823e-15,-2.2347e-14,-9.2544e-15,-5.9958e-15,4.3847e-15,-5.2275e-15,-1.5378e-14,0,1
-3.6429e-15,-7.6747e-15,-5.3628e-16,-5.3306e-15,-1.8357e-15,-5.0161e-15,-5.6313e-15,-9.2381e-15,-4.2065e-15,-8.8921e-15,8.2694e-16,-6.1298e-15,-4.7324e-15,-1.1539e-14,5.4969e-15,0,1
-1.1743e-14,-1.4739e-14,-1.5407e-14,-4.2514e-15,-1.4211e-14,-1.0554e-14,-2.2684e-14,5.5297e-15,-1.4687e-14,-2.2892e-15,-1.1762e-14,-4.1919e-15,-1.4657e-14,-9.0973e-15,-1.2249e-14,1,0
0.34939,-0.12184,-0.19202,-0.46826,-0.18403,-0.51953,-0.7931,-1.3076,-0.59246,-0.63828,-0.076802,-0.73448,-0.36754,-0.85228,-1.1759,1,0
0.022678,0.29478,0.31095,1.0173,-0.7487,-0.62805,0.0083169,1.1415,-0.20133,1.1067,0.022406,1.9752,-0.68469,0.17611,-0.11653,0,0
1.0113,0.80936,0.40344,0.72637,0.6942,0.55008,-0.51101,-0.26963,0.39235,0.23347,0.75558,-0.17456,0.23554,-0.28277,-0.37103,0,0
-0.19241,0.28462,-0.070989,0.72734,-0.62205,-0.47761,0.33155,0.71154,-0.053226,0.84956,-0.45406,0.26668,-0.25441,0.84438,-0.10405,0,0
0.07832,0.38883,-0.30951,0.33432,0.15701,-0.050175,-0.95711,-0.54722,-0.37632,0.25255,-0.2013,1.0309,-0.25863,-0.71602,-0.81399,0,0
-0.45312,-0.31626,-0.79745,0.33753,-0.11813,-0.1207,-0.4814,0.72983,-1.2281,0.75067,-0.30306,0.84362,-0.93952,0.024417,-0.14323,0,0
0.51286,0.53673,0.52972,0.38839,0.5676,0.85272,0.7495,0.51325,0.79785,0.32421,0.29447,-0.11913,0.54597,0.2141,0.33058,0,0
-0.33816,-0.7861,0.06872,-0.28841,-1.0045,-1.2037,-0.18177,-0.092365,-0.065673,-0.44877,-0.22063,1.3729,-0.44622,-1.2217,-0.51818,0,0
-0.28823,-0.34507,-0.58746,-0.29119,-0.29359,0.23597,-1.3624,-1.654,-0.50791,-0.037994,0.39258,0.068642,-0.39973,-0.18028,-0.32322,0,0
-0.51665,-0.54922,-0.49253,-0.17372,-0.41949,-0.36598,-0.49772,-0.12971,-0.93525,-0.2424,-0.24895,-0.20635,-0.60099,-0.73805,-1.7468,0,0
0.20809,0.53583,-0.29363,-0.34121,0.37754,0.8114,0.21761,-0.16323,-0.054347,-0.41095,-0.019232,-0.78318,0.15165,0.043385,0.51804,0,0
-0.34368,-0.94854,-0.37568,-0.45607,-0.58191,-1.0735,-0.71217,-0.61894,-0.66099,-0.31981,-0.10077,-0.053886,-0.89401,-0.87048,-0.80922,0,0
-0.59875,-0.19793,-0.40268,-0.27405,-0.76424,-0.54849,-0.071233,0.36933,-0.15528,-0.13476,-0.45561,-0.1315,-0.30062,0.073358,-0.018118,0,0
-0.033019,-0.64984,0.2635,-0.23793,0.29858,0.04271,0.59203,1.1359,0.19103,0.39649,0.08044,0.21533,0.45392,0.30663,0.67905,0,0
0.049282,0.075921,-0.1994,-0.2423,0.27093,0.71061,-0.044228,-0.7373,0.41694,-0.184,0.5723,-0.43066,0.11665,-0.0051684,0.14746,0,0
-0.065608,-0.30023,-0.034204,-0.14581,-0.18215,-0.9486,0.59368,0.97535,-0.045909,0.31699,-0.1916,-0.48233,0.33778,0.20277,-0.12145,0,0
0.37439,0.30563,0.17854,0.014202,0.65415,0.55824,0.10331,-0.5441,0.14578,-0.33365,-0.19972,-0.20011,0.52937,0.21061,0.060247,0,0
0.026601,-0.13857,0.14372,0.25618,-0.15275,-0.38472,0.032744,0.87561,-0.43624,0.54288,-0.0074437,1.0898,-0.60349,0.25335,-0.81314,0,0
3.5489,3.9484,3.4295,0.7203,4.05,3.6001,3.4226,-1.0543,3.9368,-0.70903,3.1531,-1.8662,3.0357,2.5925,3.6779,0,0
-1.3297,-2.7049,-0.90783,-0.92946,-2.541,-3.1415,-0.75506,0.10632,-1.4953,-0.56956,-1.2969,1.084,-1.4462,-1.7582,-2.816,0,0
0.18116,1.0073,0.030743,-0.062989,0.21678,0.79206,-0.44289,-1.4891,0.59934,-0.79367,0.91276,0.53116,0.20461,-0.37559,1.2765,0,0
-0.6826,-1.4264,-0.58863,-1.0479,-0.97402,-2.0112,-0.22725,-0.73588,-1.5788,-0.9354,-0.63754,-1.0771,-0.40631,-0.83722,-1.5497,0,0
0.59089,2.1135,0.75153,0.50445,1.6504,2.45,1.0531,0.66011,1.6292,0.31561,0.84866,0.04664,0.48441,1.1478,1.9538,0,0
-3.0196e-14,-3.865e-14,-2.9985e-14,-1.9877e-14,-4.6407e-14,-4.0827e-14,-3.5086e-14,-1.403e-14,-2.7903e-14,-1.8038e-14,-2.6598e-14,-1.6414e-14,-4.1027e-14,-3.9007e-14,-6.0081e-14,0,0
-4.7687e-14,-3.0929e-14,-1.6566e-14,-5.1894e-14,-3.1412e-14,-4.5254e-14,-4.6782e-15,-4.5787e-14,1.3719e-15,-5.5625e-14,-2.4417e-14,-2.2977e-14,-4.0005e-15,-1.0798e-14,-3.2216e-14,0,0
1.7335e-14,-2.4004e-15,1.3628e-14,2.482e-14,-1.8046e-15,1.9336e-14,3.2252e-15,6.7071e-14,8.8189e-15,1.7153e-14,3.3255e-15,2.9416e-14,-1.0417e-14,2.2339e-14,-3.4883e-15,0,0
2.1443e-14,-3.342e-15,-5.0472e-15,1.0546e-14,1.3063e-14,-1.4432e-15,-3.848e-16,3.7631e-14,-2.1803e-14,2.0206e-14,2.6623e-14,-2.2489e-14,-1.3091e-15,2.073e-14,1.9201e-14,0,0
7.7981e-15,9.7835e-17,-1.8589e-15,5.6752e-15,-2.5987e-15,6.6658e-15,3.1233e-14,-6.7792e-15,1.6198e-14,8.9746e-16,5.8563e-15,1.8691e-15,5.0782e-15,1.6699e-14,-6.0663e-15,0,0
4.6938e-15,-1.1567e-14,-3.2617e-15,1.3225e-15,1.3918e-15,-3.2935e-15,-6.5061e-15,9.3443e-15,-4.015e-15,6.4245e-15,1.0464e-14,-1.7898e-14,1.0715e-15,1.0143e-14,-9.7198e-15,0,0
-2.1249e-15,3.4827e-15,-7.0376e-15,-8.3279e-15,-1.0501e-15,1.251e-15,-7.0333e-15,3.5688e-15,-6.6486e-15,-8.5953e-16,-1.9552e-15,-9.37e-15,-6.1777e-15,-3.6575e-16,-1.9627e-14,0,0
-6.0249e-15,-1.7738e-14,-8.2542e-15,-2.7282e-14,-7.26e-15,-1.7956e-14,-7.0997e-15,-1.8449e-14,-9.8435e-15,-2.9928e-14,-1.9977e-15,-1.2834e-14,-5.9515e-15,-8.515e-15,-3.448e-15,0,0
-1.8342e-15,-7.4833e-15,6.3393e-15,-8.395e-15,-1.1602e-15,-6.802e-15,5.2868e-15,-1.353e-14,3.3871e-15,-9.5827e-15,1.4202e-15,-9.9174e-15,2.6215e-15,-5.4869e-15,-8.2988e-15,0,0
-1.5101e-14,-1.2318e-14,-1.2801e-14,-1.5532e-14,-1.2556e-14,-1.6336e-14,-1.9711e-14,-1.4527e-14,-1.4906e-14,-1.4102e-14,-1.0752e-14,-5.4449e-15,-9.7842e-15,-1.8237e-15,-8.9946e-15,0,0
6.8277e-15,-1.65e-15,-9.4801e-15,-5.2324e-15,6.8379e-15,7.0311e-15,-6.9196e-15,1.1297e-14,3.6493e-15,1.8135e-15,4.0135e-16,-4.0503e-15,-2.2297e-15,-1.598e-15,-1.3973e-14,0,0
-0.00090226,-0.56599,-0.11339,0.67393,0.59651,0.23408,-0.24118,2.4088,-0.043157,0.74149,-0.52462,0.00031828,-1.052,-0.14451,-0.61098,0,0
-1.0034,-0.19629,-1.4975,0.45839,-0.55288,0.93883,-1.0417,0.30071,-1.3054,0.85486,0.075367,-0.17881,-0.33018,0.92896,1.5059,0,0
-1.8908e-14,-2.7626e-14,-1.7243e-14,-2.307e-14,-2.6103e-14,-2.7084e-14,-1.9414e-14,-3.3208e-14,-1.3378e-14,-2.3189e-14,-1.1818e-14,-1.3193e-14,-1.1208e-14,-1.5519e-14,-1.6708e-14,0,0
-1.6336e-14,-1.6026e-14,-6.4026e-15,-1.0967e-14,-1.1015e-14,-1.3009e-14,-2.0821e-14,-1.2505e-14,-1.061e-14,-1.3e-14,-5.6096e-15,-2.0379e-14,-1.3434e-14,-1.8403e-14,-6.979e-15,0,0
-1.2616e-14,-1.2162e-14,-2.5905e-14,2.3818e-15,-2.1341e-14,-1.1458e-14,-4.0907e-14,1.8185e-14,-3.1179e-14,1.1653e-14,-5.8578e-15,-8.7359e-15,-1.584e-14,4.388e-15,-3.0938e-14,0,1
8.3604e-15,-2.3393e-15,2.037e-14,-2.7021e-14,3.6937e-15,-1.6893e-14,3.8028e-14,-4.2964e-14,1.5862e-14,-4.5327e-14,1.1226e-14,-7.9367e-15,4.4192e-15,-2.3409e-14,7.6014e-15,0,1
-1.2673e-14,-2.487e-14,-6.0623e-15,-2.11e-14,-1.3492e-14,-2.0472e-14,-3.1581e-15,-3.1172e-14,1.1222e-15,-2.8335e-14,-9.8061e-15,-5.6421e-15,-7.2417e-15,-2.4866e-14,-1.7153e-14,1,0
-7.1352e-16,-5.946e-16,-1.0108e-14,4.4e-15,-9.3946e-15,-6.1838e-15,-1.6768e-14,3.3892e-15,-1.8789e-14,2.3784e-15,5.7379e-15,7.4325e-15,-9.5135e-16,5.2324e-15,-8.2054e-15,1,0
-1.3228,-1.1992,-1.4301,-1.1263,-1.792,-1.7663,-2.1667,-0.76248,-1.4854,-0.64937,-0.42875,0.64568,-1.7063,-1.6616,-0.601,0,0
-4.7716e-15,1.7095e-15,-1.0591e-14,1.7652e-15,-8.2054e-15,-3.2703e-15,-1.2308e-14,5.173e-15,-3.6419e-15,8.2946e-15,-7.15e-15,5.5149e-15,-9.4987e-15,1.4865e-15,-1.5816e-14,0,0
0.19541,0.20933,-0.070738,-0.010622,-0.74434,-0.67338,-0.59744,-0.48647,-0.15701,-0.41363,0.11617,0.15672,0.04229,-0.84401,-1.5045,0,0
-0.53809,-0.87194,0.13702,0.020494,-0.23684,-0.4748,-0.19647,0.56631,0.30911,-0.19312,-1.5702,-0.25134,-0.088396,-0.014866,0.97763,0,0
-0.065204,-0.22487,0.2861,0.66063,0.69627,0.50022,0.45995,0.81999,-0.02473,0.52159,-0.73952,-0.61456,0.29047,0.39605,-1.0485,0,0
-0.15378,-0.0019014,0.77238,0.9852,0.8017,0.92887,0.89762,0.75269,0.885,1.2106,-0.25973,-0.39075,0.39069,1.3002,0.42983,0,0
0.68737,0.3282,0.19681,0.30955,0.31371,0.20734,-0.95156,-1.1416,-0.30267,0.11377,0.58599,0.46412,-0.21535,-0.48145,0.30357,0,0
0.096319,-0.25726,0.42347,0.31433,-0.46554,-0.37639,0.25018,0.25761,0.60656,0.33701,-0.56466,0.53119,1.164,0.85394,0.34494,0,1
8.1906e-15,5.2399e-15,1.0837e-14,1.0405e-16,1.2442e-14,3.6419e-15,1.4307e-14,-2.6831e-15,1.4508e-14,-6.6743e-15,7.6406e-15,-2.9135e-15,6.4216e-15,-1.546e-15,4.1919e-15,0,1
